C:\Agilent\ICPMH\1\DATA\Steven.Christopher Batch Data\LA Test1-20 TSP Sites Batch12.b\003SMPL.d
Intensity Vs Time,CPS
Acquired      : 2018-08-01 11:32:31 using Batch LA Test1-20 TSP Sites Batch12.b
Time [Sec],Li7 -> 7,Be9 -> 9,B11 -> 11,Mg24 -> 24,Al27 -> 27,Si29 -> 29,P31 -> 31,S34 -> 34,Ca43 -> 43,Ca44 -> 44,Ti47 -> 47,V51 -> 51,Cr52 -> 52,Mn55 -> 55,Fe56 -> 56,Co59 -> 59,Ni60 -> 60,Cu63 -> 63,Zn64 -> 64,Zn66 -> 66,As75 -> 75,Se78 -> 78,Br79 -> 79,Rb85 -> 85,Sr88 -> 88,Zr90 -> 90,Mo95 -> 95,Ru101 -> 101,Rh103 -> 103,Pd105 -> 105,Cd111 -> 111,Sn118 -> 118,Sb121 -> 121,I127 -> 127,Cs133 -> 133,Ba137 -> 137,Ba138 -> 138,Pt195 -> 195,Hg202 -> 202,Tl205 -> 205,Pb208 -> 208,Bi209 -> 209,Th232 -> 232,U238 -> 238
17.3706,2300.15,0.00,1350.05,150.00,900.02,9902.76,1950.11,1250.04,550.01,4700.63,50.00,0.00,4250.52,1750.09,39444.74,0.00,150.00,650.01,2500.18,1550.07,600.01,25919.67,4750.66,0.00,50.00,0.00,0.00,0.00,0.00,0.00,150.00,550.01,250.00,6451.27,0.00,0.00,0.00,0.00,1150.04,0.00,3900.49,950.03,0.00,0.00
18.3926,3300.30,0.00,1400.05,100.00,600.01,7151.44,1650.08,1600.07,300.00,4700.63,50.00,0.00,4600.61,1750.09,37841.18,50.00,100.00,600.01,1500.07,1300.05,650.01,23816.61,5100.76,0.00,0.00,0.00,0.00,0.00,0.00,100.00,150.00,550.01,100.00,6051.11,0.00,0.00,0.00,0.00,900.03,0.00,4250.58,800.02,0.00,0.00
19.4135,2450.17,0.00,1400.05,0.00,550.01,7901.76,2300.15,1200.04,400.00,4350.54,0.00,0.00,4650.62,1650.08,38392.39,100.00,0.00,600.01,2850.24,850.02,400.00,22464.78,4800.68,50.00,0.00,0.00,0.00,50.00,50.00,0.00,250.00,450.01,200.00,5400.89,0.00,0.00,0.00,0.00,1000.03,0.00,3850.48,700.02,0.00,0.00
20.4349,3550.35,0.00,1700.08,100.00,850.02,8001.80,1600.07,2400.16,350.00,3300.31,50.00,100.00,3750.40,2000.11,33532.34,0.00,150.00,300.00,2800.23,1850.10,450.01,24517.60,5100.76,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,600.01,350.00,6551.31,0.00,0.00,0.00,0.00,1350.06,0.00,5250.89,800.02,0.00,0.00
21.4559,3750.39,0.00,1550.07,100.00,950.03,10252.96,1400.06,2200.14,500.01,4950.70,0.00,0.00,4450.57,1150.04,40096.24,0.00,0.00,450.01,2800.23,1300.05,200.00,23916.75,4150.51,0.00,135439.55,1617370.15,4700.66,50.00,900.02,50.00,550.01,80344.61,380076.06,25970.51,3650.41,1885989.30,9724879.12,350.00,2050.14,650.01,451026.04,7751.94,8652.46,4250.60
22.4778,11953.95,0.00,1110107.15,9948483.03,6508550.54,3153356.52,35034.60,121113.47,81036.67,1562899.25,172496.34,10353.07,59100.08,172400.82,10677748.68,1900.10,2950.25,2961329.75,97876.80,41650.28,2500.18,25068.40,5750.97,30577.52,178334.23,467268.22,1150.04,0.00,250.00,0.00,350.00,11403.93,64827.05,12704.91,4000.49,278954.11,1238931.86,100.00,1500.07,200.00,259252.86,7952.04,2150.15,2300.17
23.4988,18109.07,50.00,1454248.96,15056517.52,6714907.18,6810832.18,8502.04,61858.03,111402.47,1887890.47,28623.40,11603.86,21763.58,70191.44,1627191.74,900.02,2600.20,954506.37,36989.60,22815.10,2100.13,22715.11,6251.15,25569.25,156621.04,190871.50,400.00,0.00,0.00,50.00,400.00,10453.30,23166.25,8652.28,4100.51,253860.67,701219.64,100.00,900.03,250.00,219799.44,8002.07,1400.06,2250.17
24.5197,12554.36,0.00,1065756.27,8892469.73,7627994.70,4746393.07,4300.52,33281.30,69386.90,1377444.76,24016.48,1350.05,11203.60,30777.23,3286914.92,300.00,1000.03,783425.90,26520.36,24016.73,1950.11,26320.29,6601.28,23616.42,117506.34,100799.62,200.00,50.00,0.00,50.00,350.00,7551.72,11904.29,7401.67,1350.06,53989.23,321949.30,100.00,1150.04,150.00,61371.41,5000.81,300.00,2000.13
25.5406,14155.54,0.00,790240.06,9755315.84,6267516.55,2697561.58,4200.50,26119.28,77571.06,1122430.79,12654.58,2000.11,11453.76,42000.69,582561.15,500.01,1150.04,650214.47,28924.22,9402.57,1050.03,25819.52,5550.90,12204.39,59404.02,71199.62,100.00,0.00,0.00,0.00,100.00,5400.88,7851.87,6901.45,1650.08,43357.56,249190.90,100.00,1250.05,100.00,174882.27,2300.17,950.03,1050.04
26.5626,7401.52,50.00,584686.05,10019185.38,3852515.71,1715439.10,3250.30,21062.54,50472.48,688402.80,3250.30,1300.05,12354.38,39645.16,445337.75,650.01,1050.03,471191.66,21463.34,12454.50,1950.11,22314.58,6951.42,14556.24,99994.39,80390.69,500.01,0.00,100.00,0.00,0.00,5951.07,7301.61,9002.47,2800.24,42354.93,238583.92,0.00,1550.08,300.00,209508.23,4200.57,750.02,1550.08
27.5840,9152.32,0.00,871007.93,8159472.84,4156990.72,2527958.85,4250.51,21062.54,49068.51,889240.16,8902.27,900.02,8652.15,20512.10,383539.05,500.01,300.00,228907.11,13755.48,11353.74,1700.08,25268.69,5901.02,12804.83,71350.03,47015.28,250.00,0.00,0.00,0.00,250.00,8001.93,8101.99,7801.85,2300.16,34887.28,363049.72,0.00,1250.05,150.00,145026.18,5751.07,900.03,2200.16
28.6049,10202.88,0.00,1214662.43,8659272.07,6367415.77,4467039.94,7501.59,33682.06,64568.57,1190699.25,8251.95,1200.04,12554.52,60053.58,919252.17,1000.03,1700.08,545842.20,39695.61,28573.68,3100.28,23816.61,5250.81,24868.21,146934.82,106685.57,200.00,0.00,0.00,100.00,50.00,10503.33,11003.67,8602.25,1950.12,57802.26,543515.59,0.00,1000.03,200.00,52037.32,4950.79,750.02,2050.14
29.6259,14956.19,0.00,888726.58,8498190.03,7491550.95,4715280.57,5050.72,31127.38,102196.72,1973514.69,8902.27,4450.57,13355.12,83148.43,645891.76,900.02,1100.04,557609.29,44356.94,18710.16,1300.05,21563.62,7451.63,32380.86,129795.60,89637.02,150.00,100.00,100.00,0.00,150.00,12404.65,9352.65,9002.47,2800.24,69447.56,450800.55,0.00,1300.05,200.00,79805.18,4400.63,1300.06,1600.08
30.6468,13404.97,0.00,762292.79,11942583.86,7031940.00,3482484.06,3050.26,30376.08,118498.72,1507652.08,13104.91,1900.10,13405.15,73053.21,570519.93,350.00,1550.07,375488.22,23916.57,10403.14,1500.07,23816.61,5100.76,11854.14,66982.22,43455.78,350.00,0.00,0.00,50.00,600.01,4650.65,7151.55,9052.49,3100.29,65983.22,580353.77,0.00,1450.07,450.01,766098.80,7351.75,1100.04,2750.25
31.6687,11003.35,0.00,1063959.79,12514546.37,5478664.58,2096762.55,5050.72,43302.97,77018.64,958148.36,3950.45,5350.82,10553.20,20211.75,343514.14,14806.33,800.02,311076.74,14656.22,9702.73,1000.03,25368.84,9902.87,7151.51,89234.52,53534.63,200.00,0.00,200.00,0.00,200.00,4900.73,7251.59,7001.49,2050.13,34286.01,238178.01,0.00,1250.05,150.00,105961.42,4250.58,850.02,1850.11
32.6897,7451.54,0.00,863187.03,7632498.61,3568943.83,3255499.10,4450.56,22063.76,49770.48,833656.95,6451.19,1050.03,13855.51,19410.84,478297.13,600.01,900.02,436702.65,30426.80,17558.95,1750.09,24968.25,3750.41,9952.92,90440.91,43054.75,400.00,0.00,0.00,150.00,200.00,4900.73,6551.30,7901.90,1850.10,33935.27,305283.14,0.00,1200.05,450.01,45115.65,5701.05,1150.04,850.02
33.7106,8201.86,0.00,549864.95,5880697.40,5231164.18,3129827.22,2900.24,25117.83,41799.61,1041593.38,6251.12,1700.08,8602.12,32881.07,640601.14,500.01,500.01,635273.60,31879.42,19210.71,1450.06,24217.17,5250.81,17158.67,83756.65,50725.99,150.00,0.00,50.00,0.00,350.00,5200.82,5400.88,9152.55,1450.06,75424.02,363663.19,0.00,1050.04,150.00,54746.64,4300.60,1500.07,1450.07
34.7315,10302.94,0.00,597496.25,6732961.87,6017928.26,3272189.14,4400.55,30075.56,74457.62,1547121.52,19410.77,1000.03,13905.55,49871.45,1000302.37,450.01,850.02,862146.60,42803.03,24667.65,1050.03,25418.92,6301.16,15106.72,80591.35,62967.05,350.00,0.00,0.00,0.00,50.00,5400.88,4700.67,9252.60,2550.20,43407.69,204323.00,0.00,550.01,0.00,24920.05,4000.52,950.03,750.02
35.7540,9152.32,0.00,558937.85,7754796.27,4629607.92,2049544.19,2600.19,41348.30,64468.20,954437.81,5050.73,1250.04,13455.20,34183.59,716949.92,500.01,700.01,444241.32,35736.97,20662.38,1250.05,24918.18,5800.99,10203.07,93205.83,70697.52,350.00,0.00,0.00,0.00,250.00,5100.79,4500.61,7651.78,1750.09,38194.68,565546.59,0.00,950.03,0.00,205099.76,2950.28,950.03,1300.06
36.7749,7201.44,0.00,640952.21,6551115.77,3757946.57,2091563.72,3150.28,35485.58,51224.65,697970.08,5800.96,650.01,7901.79,19110.50,350093.64,250.00,800.02,411955.62,24066.77,17008.39,800.02,23416.05,5750.97,13705.53,86319.47,51127.20,250.00,0.00,0.00,50.00,100.00,5300.85,6251.18,9202.58,2150.14,38495.38,408609.58,0.00,1350.06,150.00,28426.07,3650.43,1150.04,1500.07
37.7958,9152.32,0.00,773505.88,7017392.34,4161903.22,2350324.66,2900.24,24617.13,47012.89,904754.32,4950.70,400.00,7601.66,20111.63,411057.92,650.01,700.01,482960.17,19010.47,13905.61,1150.04,21864.00,4850.69,15256.86,93457.21,42503.36,200.00,0.00,150.00,0.00,150.00,5400.88,6151.15,6051.11,1300.05,32983.32,229961.28,0.00,1150.04,50.00,21815.36,3400.37,400.01,900.03
38.8168,8051.79,150.00,558215.98,3824364.54,3821522.74,2077000.05,2800.22,17708.86,47363.83,764771.50,17108.36,800.02,9552.62,22514.57,584989.61,750.02,950.03,529030.92,21413.28,14105.77,900.02,25318.77,5901.02,54687.97,96775.78,51528.42,350.00,0.00,50.00,50.00,250.00,8302.08,7051.51,8952.44,2650.21,51180.19,245586.77,0.00,900.03,200.00,280773.37,4050.53,650.01,950.03
39.8387,8802.14,0.00,457690.78,6326662.64,4910680.19,2166188.92,1900.10,24116.44,82192.03,1389412.14,66626.64,51425.72,18710.04,47264.18,1634065.47,550.01,1900.10,427886.04,97021.99,29425.11,1200.04,23616.33,5350.84,33833.69,62063.54,52130.25,450.01,0.00,50.00,0.00,450.01,7901.89,5100.79,7201.58,2700.22,63874.85,286191.29,0.00,1350.06,350.00,188338.77,3550.41,1250.05,1400.06
40.8596,8451.98,0.00,466204.94,7454386.10,3811900.09,2123327.39,2950.25,20211.55,52227.60,821661.15,3450.34,1400.06,9802.76,25869.24,704180.78,200.00,550.01,238941.68,12504.53,11153.61,2100.13,22464.78,11453.85,46964.90,163233.06,59956.13,1600.08,50.00,0.00,0.00,100.00,5000.76,11604.08,8302.10,2100.13,45112.32,208120.61,0.00,750.02,100.00,471935.75,4550.67,1200.05,2050.14
41.8806,8502.00,150.00,702899.48,7402694.70,4180344.23,1902364.69,4850.66,17558.72,44807.13,663261.15,5000.71,1150.04,7901.79,20261.80,979886.25,400.00,500.01,434036.68,9952.87,9102.40,1300.05,24667.82,4400.57,8502.13,59203.32,44207.73,150.00,0.00,0.00,50.00,400.00,3950.47,10803.53,9302.63,2000.12,44811.48,273221.49,0.00,1150.04,150.00,26973.48,5150.86,1250.05,2200.16
42.9015,9402.45,0.00,1102665.36,9025558.01,6415197.41,3894925.87,3600.37,26369.66,61407.25,1155508.03,6401.17,1050.03,10553.20,36337.95,1097358.62,650.01,750.02,763460.91,33382.26,20912.69,1800.10,23315.92,6101.09,20812.75,106483.78,71601.31,250.00,0.00,50.00,0.00,150.00,5901.05,8502.19,7751.83,1950.12,59006.56,413480.09,50.00,1200.05,0.00,106213.14,5601.01,850.02,1450.07
43.9240,11203.47,0.00,704963.79,7465624.39,6777119.68,4215886.81,3900.43,28472.92,79479.57,1513108.82,8752.19,500.01,9452.57,28773.80,670082.97,350.00,1000.03,329717.83,15857.28,9402.57,700.01,25368.84,5250.81,11003.57,70094.80,48569.67,550.01,0.00,100.00,0.00,0.00,3800.44,4650.66,7901.90,1250.05,42755.98,266562.55,0.00,1250.05,0.00,28275.80,3900.49,750.02,800.02
44.9449,6601.20,0.00,382671.32,4183272.36,4003150.48,2143188.13,2800.22,33281.30,59450.53,1017374.34,6551.23,1500.06,12154.24,51927.45,2548606.70,550.01,850.02,392715.07,37089.82,17558.95,1750.09,22815.24,5550.90,21163.19,113076.32,93155.96,950.03,0.00,50.00,0.00,300.00,7301.61,6351.22,8552.23,1650.08,39347.42,251424.81,50.00,950.03,150.00,29678.42,3300.35,1100.04,1600.08
45.9658,10653.14,0.00,741136.88,10910895.56,5956477.09,3147051.83,5150.75,33882.44,81438.52,1325714.78,6101.06,1550.07,12554.52,30326.44,1263858.04,500.01,1250.05,647775.36,20211.83,12954.87,1450.06,25719.37,4950.72,13004.98,93155.56,61712.42,550.01,0.00,50.00,0.00,250.00,5100.79,8101.99,8802.36,1700.09,46365.82,277085.92,0.00,1250.05,250.00,24869.97,3300.35,850.02,1050.04
46.9868,7901.73,0.00,577303.63,5379753.25,4211336.81,2004230.71,3350.32,33932.53,59099.34,836659.39,7201.48,850.02,11003.47,32179.76,1783945.94,500.01,600.01,590268.18,20211.83,13755.49,950.03,21513.55,5200.79,21213.25,96172.35,67986.43,250.00,50.00,0.00,0.00,150.00,8352.11,12004.36,9652.84,4750.69,153973.49,775735.08,0.00,650.01,100.00,6290082.56,5500.98,550.01,700.02
48.0077,6801.28,0.00,755255.58,5119003.63,4768009.87,2336000.64,6351.14,25468.33,44556.49,944942.99,7951.81,2600.19,8101.88,87419.31,854564.96,450.01,400.00,549195.96,16207.61,13205.06,1700.08,24818.04,4900.70,18960.59,94965.56,50976.73,200.00,0.00,0.00,0.00,100.00,6751.38,8352.11,8502.20,1950.12,45513.43,294436.24,0.00,1250.05,50.00,17385.50,4550.67,400.01,1100.04
49.0296,10953.32,0.00,688405.58,6768375.15,4434611.82,2637082.29,2950.25,26770.26,44857.26,792199.77,5650.91,750.02,10953.44,26620.37,738735.08,350.00,650.01,423684.29,16607.99,8802.25,900.02,23866.68,6501.24,13805.61,73408.79,61662.25,100.00,0.00,0.00,50.00,100.00,4700.67,7301.61,7851.88,1650.08,35137.82,240664.14,100.00,600.01,200.00,24018.62,3300.35,500.01,1100.04
50.0506,8251.88,0.00,541929.94,6075230.60,3993183.68,1497770.05,31127.32,23115.10,46862.49,671620.52,2900.24,550.01,9052.35,17408.71,369489.29,550.01,600.01,369562.41,14255.89,6201.12,1600.07,24117.03,5700.95,8352.05,70647.08,54588.00,200.00,0.00,0.00,0.00,250.00,6151.14,8452.16,7101.53,1750.09,49073.73,316392.05,0.00,1300.05,100.00,52739.69,5500.98,800.02,2250.17
51.0720,11003.35,0.00,845379.41,9371725.21,6818748.59,2971310.22,6751.29,37189.08,72700.28,1045517.02,12704.61,1200.04,11253.63,27071.07,608062.17,850.02,700.01,593992.74,15106.61,10903.45,1350.05,24267.24,5250.81,7851.82,73509.22,56895.58,250.00,0.00,0.00,0.00,50.00,4200.53,6201.17,8652.28,1050.03,35538.68,251374.00,0.00,850.02,0.00,19862.74,4350.61,550.01,1250.05
52.0929,7801.68,0.00,599408.17,7012500.94,4036065.32,2168167.63,3500.35,18559.74,43203.12,669698.94,4100.48,500.01,12104.20,20261.80,627225.94,550.01,650.01,402076.84,15406.87,9152.43,1250.05,23315.92,4950.72,10253.10,66379.86,40949.53,100.00,0.00,0.00,0.00,300.00,4150.52,7301.61,8001.95,1300.05,35889.45,284766.63,0.00,1000.03,0.00,21264.60,3050.30,250.00,400.01
53.1149,6901.32,50.00,679060.86,8139180.65,3146350.07,2095275.44,6851.32,24567.06,42050.32,810561.00,68885.37,29274.56,15907.26,24317.00,4031117.67,400.00,700.01,373853.33,11653.93,6651.28,1000.03,23916.75,6101.09,10002.95,53835.46,39846.91,150.00,0.00,100.00,0.00,200.00,7051.50,6451.26,7001.49,2000.12,225244.90,364583.41,50.00,850.02,100.00,226494.90,4600.68,650.01,2700.24
54.1358,11703.79,0.00,686380.48,8080163.46,5199188.79,2696252.79,4350.53,29775.06,53481.36,859511.44,3200.29,700.01,8402.03,23265.56,516803.58,150.00,650.01,427783.51,14355.97,7401.59,1350.05,23265.85,5951.04,7301.57,58902.27,48820.39,350.00,0.00,150.00,50.00,200.00,6301.20,10003.03,7701.81,2300.16,48120.90,314200.23,0.00,650.01,250.00,41806.37,3850.48,550.01,1500.07
55.1567,9252.37,0.00,591761.54,7801006.42,4450037.60,2478380.91,4100.47,25768.77,58948.84,794239.13,5000.71,900.02,10052.90,20762.40,354175.13,700.01,350.00,377123.25,12404.46,5800.98,1150.04,25068.40,5800.99,9652.75,55290.13,47566.83,400.00,0.00,0.00,100.00,200.00,8101.98,6951.46,7451.69,2750.23,52333.85,274492.61,0.00,1450.07,150.00,2200538.33,6451.35,1300.06,2550.21
56.1777,10653.14,0.00,1022940.94,9666540.06,5532200.51,2371531.11,2750.21,23165.17,44105.36,783156.76,4650.62,9252.45,8902.27,54635.74,405325.52,350.00,400.00,242237.11,11804.04,7101.46,1150.04,22715.11,4950.72,9702.77,54286.89,42804.12,300.00,0.00,0.00,0.00,100.00,5951.07,5550.93,7201.58,1650.08,35588.79,330314.24,350.00,1150.04,450.01,22225.83,7201.68,1200.05,1800.11
57.1996,9402.45,0.00,860982.05,8467512.69,4816694.64,2645795.96,3450.34,20111.44,52177.45,839160.37,4350.54,1350.05,9452.57,21913.81,465301.04,200.00,350.00,198585.26,11453.80,7401.59,1350.05,21463.49,5450.87,14506.20,85314.41,53183.52,100.00,0.00,50.00,50.00,250.00,5350.87,5751.00,7201.58,1550.07,41001.48,255182.57,100.00,950.03,250.00,27123.74,4650.70,550.01,1850.11
58.2205,8802.14,0.00,748689.86,6234552.87,4252523.53,2156449.07,3200.29,12654.53,48216.14,763831.80,3450.34,900.02,7651.68,19260.67,440722.28,700.01,500.01,250706.70,162461.21,235650.66,5951.04,26069.90,11754.05,92853.32,251301.13,33332.83,500.01,0.00,100.00,0.00,700.01,11153.76,5951.07,8051.97,2800.24,78237.23,402356.84,0.00,1200.05,650.01,522935.85,3150.32,750.02,800.02
59.2420,9202.34,0.00,355319.64,4309692.28,3376220.00,1788859.81,3650.38,13355.04,41448.89,724671.11,3800.41,5100.75,9152.40,25769.09,409522.27,1850.10,400.00,308888.00,10603.26,5951.03,1100.04,24968.25,5550.90,20962.94,131508.73,38894.69,1700.09,0.00,0.00,50.00,100.00,4350.57,7401.66,7001.49,2800.24,35689.01,231381.16,0.00,1200.05,100.00,18611.18,2800.25,550.01,1450.07
60.2629,6301.10,0.00,576219.79,6481523.58,3443683.28,2075193.41,3850.42,12304.28,50171.61,677853.63,3600.37,750.02,8201.93,20812.45,528727.99,200.00,350.00,490261.73,10953.48,7301.55,1750.09,24467.53,5450.87,8402.08,63769.86,44608.78,150.00,0.00,0.00,0.00,100.00,5450.90,7601.75,7851.88,2750.23,56648.21,317513.56,0.00,900.03,200.00,27274.01,6051.18,550.01,1500.07
61.2849,10853.26,0.00,1007038.40,7714133.77,4826200.50,3933111.03,4450.56,27070.71,77119.08,1199948.95,7301.52,950.03,11804.00,36738.79,628832.53,850.02,2000.12,306852.16,17208.58,12454.50,1700.08,22965.44,5450.87,16107.64,98032.97,53133.38,250.00,0.00,0.00,0.00,200.00,5050.77,5000.76,8152.02,1800.10,32582.52,216529.11,0.00,700.02,50.00,24569.48,3700.44,650.01,900.03
62.3058,6751.26,50.00,572762.46,6321848.97,5182682.15,3767066.49,4250.51,18259.42,51625.82,974760.47,7451.59,1200.04,9552.62,23515.90,367957.23,350.00,300.00,345573.35,21913.91,10503.20,1800.10,22815.24,5150.78,24667.92,118664.37,54939.13,450.01,0.00,0.00,0.00,0.00,5600.95,3150.30,7501.71,2100.13,37493.05,277950.47,0.00,1150.04,0.00,40853.84,4350.61,700.02,1500.07
