C:\Agilent\ICPMH\1\DATA\Steven.Christopher Batch Data\LA Test1-20 TSP Sites Batch12.b\009SMPL.d
Intensity Vs Time,CPS
Acquired      : 2018-08-01 11:45:12 using Batch LA Test1-20 TSP Sites Batch12.b
Time [Sec],Li7 -> 7,Be9 -> 9,B11 -> 11,Mg24 -> 24,Al27 -> 27,Si29 -> 29,P31 -> 31,S34 -> 34,Ca43 -> 43,Ca44 -> 44,Ti47 -> 47,V51 -> 51,Cr52 -> 52,Mn55 -> 55,Fe56 -> 56,Co59 -> 59,Ni60 -> 60,Cu63 -> 63,Zn64 -> 64,Zn66 -> 66,As75 -> 75,Se78 -> 78,Br79 -> 79,Rb85 -> 85,Sr88 -> 88,Zr90 -> 90,Mo95 -> 95,Ru101 -> 101,Rh103 -> 103,Pd105 -> 105,Cd111 -> 111,Sn118 -> 118,Sb121 -> 121,I127 -> 127,Cs133 -> 133,Ba137 -> 137,Ba138 -> 138,Pt195 -> 195,Hg202 -> 202,Tl205 -> 205,Pb208 -> 208,Bi209 -> 209,Th232 -> 232,U238 -> 238
11.2435,2700.20,0.00,1300.05,100.00,650.01,7101.42,800.02,1050.03,150.00,3200.29,0.00,100.00,3200.29,1600.07,27121.16,0.00,0.00,200.00,1200.04,500.01,250.00,21563.62,4200.52,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,150.00,4850.72,0.00,0.00,0.00,0.00,350.00,0.00,950.03,250.00,0.00,0.00
12.2650,2750.21,0.00,900.02,50.00,850.02,6551.21,1200.04,1200.04,100.00,3050.27,0.00,100.00,3400.33,1100.03,29324.74,0.00,50.00,450.01,1400.06,550.01,300.00,21113.05,3950.46,0.00,0.00,0.00,0.00,0.00,100.00,0.00,50.00,550.01,150.00,5951.08,0.00,0.00,0.00,50.00,450.01,0.00,1350.06,200.00,0.00,0.00
13.2859,1750.08,0.00,1400.05,50.00,950.03,6551.21,1100.03,1350.05,500.01,2650.20,0.00,50.00,4250.52,2300.15,27672.03,50.00,100.00,500.01,1050.03,850.02,300.00,22715.11,2800.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,250.00,0.00,5400.89,0.00,0.00,0.00,0.00,600.01,0.00,1150.04,200.00,0.00,0.00
14.3068,2550.18,0.00,1150.04,50.00,1400.06,5700.92,950.03,950.03,450.01,3250.30,150.00,100.00,3650.38,1600.07,26269.86,0.00,50.00,400.00,950.03,800.02,150.00,21964.13,3700.40,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,4450.60,0.00,0.00,0.00,0.00,450.01,0.00,1400.06,100.00,0.00,0.00
15.3288,2400.16,0.00,1400.05,200.00,1450.06,7551.61,1450.06,1900.10,300.00,3450.34,50.00,200.00,3450.34,2850.23,26770.62,0.00,50.00,650.01,1000.03,200.00,50.00,23916.75,3050.27,100.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,250.00,250.00,6001.10,0.00,0.00,0.00,0.00,700.02,0.00,1400.06,150.00,0.00,0.00
16.3497,3200.28,0.00,1350.05,100.00,600.01,5900.98,1000.03,1050.03,200.00,3500.35,50.00,50.00,3500.35,1450.06,27421.64,0.00,50.00,250.00,1300.05,650.01,200.00,20712.56,4000.47,0.00,0.00,0.00,0.00,0.00,0.00,100.00,150.00,350.00,0.00,4750.69,0.00,0.00,0.00,0.00,600.01,0.00,1200.05,50.00,0.00,0.00
17.3706,2500.17,0.00,850.02,50.00,1050.03,5951.00,1550.07,1300.05,350.00,3600.37,0.00,50.00,3650.38,2150.13,26269.86,0.00,150.00,350.00,1300.05,400.00,250.00,22614.98,3400.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400.00,50.00,5751.01,0.00,0.00,50.00,0.00,500.01,0.00,1500.07,300.00,0.00,0.00
18.3916,2450.17,0.00,750.02,150.00,1000.03,5250.78,1300.05,1550.07,450.01,2700.21,0.00,50.00,4000.46,1600.07,31127.87,0.00,0.00,300.00,1450.06,550.01,150.00,25018.32,4100.49,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,350.00,0.00,5600.95,0.00,0.00,0.00,0.00,350.00,0.00,1200.05,50.00,0.00,0.00
19.4135,2750.21,0.00,1300.05,250.00,450.01,5350.81,1650.08,650.01,150.00,3150.28,100.00,0.00,3950.45,1700.08,29625.25,0.00,0.00,400.00,900.02,500.01,50.00,24267.24,3500.36,0.00,50.00,0.00,0.00,0.00,0.00,0.00,50.00,150.00,50.00,6501.29,0.00,0.00,0.00,0.00,250.00,0.00,1000.03,100.00,0.00,0.00
20.4349,3700.38,0.00,1600.07,1218276.69,6601.23,14005.52,2300.15,1100.03,350.00,3050.27,2850.23,11203.60,3400.33,1050.03,28423.24,150.00,50.00,450.01,2550.19,650.01,0.00,22164.38,3050.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,500.01,50.00,5150.81,0.00,0.00,0.00,0.00,350.00,0.00,2823500.06,0.00,0.00,0.00
21.4559,2450.17,0.00,850.02,2654.38,1050.03,6001.01,1500.06,1250.04,0.00,2650.20,50.00,100.00,2800.23,1750.09,28523.40,0.00,100.00,400.00,850.02,650.01,50.00,21864.00,4700.65,500.01,34485.08,10603.32,50.00,0.00,0.00,0.00,50.00,2600.20,2000.12,4550.63,950.03,9502.77,62569.90,0.00,450.01,50.00,5789.41,5901.13,500.01,2200.16
22.4768,8602.04,0.00,1674920.74,7848809.55,2470544.78,3013717.06,2000.11,6651.25,52528.50,817523.41,7451.59,1400.06,15006.46,23515.90,371481.11,350.00,500.01,5800.97,17659.03,8001.86,950.03,21313.30,4200.52,14606.28,98887.92,48920.68,0.00,0.00,0.00,0.00,100.00,4800.70,3800.44,6351.23,2300.16,34887.28,331691.80,100.00,200.00,100.00,13155.59,10503.56,700.02,1850.11
23.4988,15406.56,0.00,1739308.63,9170714.27,4207167.28,3822684.85,2100.12,7501.59,56992.40,1215518.19,6951.38,1150.04,8652.15,29074.30,440619.69,300.00,400.00,7251.52,19711.25,15356.84,600.01,21964.13,4100.49,22965.53,94211.37,42854.25,50.00,0.00,0.00,0.00,100.00,3950.47,2350.17,5300.85,1900.11,31530.45,238736.09,0.00,300.00,0.00,17860.30,15407.67,750.02,2800.26
24.5197,15156.35,50.00,1111642.80,9736365.06,6093835.29,5637390.75,5800.95,7951.79,100486.87,1588237.24,5100.74,1500.06,13054.89,48768.32,515385.75,900.02,450.01,5100.75,20412.07,14756.32,1650.08,22514.84,5650.94,20812.75,93557.77,65325.98,0.00,0.00,0.00,0.00,50.00,5300.85,2500.19,6651.35,3200.31,45363.00,247820.24,0.00,500.01,100.00,23317.55,7952.04,600.01,2400.19
25.5406,11953.95,0.00,1155545.83,16105444.11,6433552.49,5419568.09,2600.19,14606.03,135118.18,1745185.78,6401.17,800.02,13705.39,44256.28,510597.42,500.01,950.03,8802.24,20862.61,11854.08,1300.05,22865.31,4600.62,20312.15,136245.96,81546.21,150.00,0.00,0.00,0.00,50.00,5550.93,1900.11,6251.19,2500.19,36240.23,161748.81,0.00,350.00,0.00,10703.70,9302.80,850.02,3000.30
26.5615,10252.91,0.00,1246393.68,12338957.31,4401334.47,2703927.79,6651.25,9952.80,68182.20,768434.49,5901.00,1350.05,10753.32,26970.92,326286.73,150.00,250.00,3250.31,13205.05,9302.51,2350.16,21914.06,4750.66,18760.36,134280.37,67233.43,150.00,0.00,0.00,0.00,100.00,4050.50,1950.12,6451.27,2200.15,23917.53,331997.91,0.00,250.00,100.00,110644.00,13856.20,4650.71,2200.16
27.5830,9852.68,0.00,1194463.01,9722753.34,4705379.79,5732823.18,2800.22,8151.88,60704.82,1364367.22,8201.92,3550.36,9802.76,49520.44,576823.11,850.02,500.01,5700.94,16758.13,7751.74,1500.07,20011.73,4550.61,21313.37,141287.03,49071.12,0.00,0.00,0.00,50.00,50.00,8502.18,4200.53,5951.08,2750.23,71004.25,427638.58,0.00,850.02,0.00,4073495.79,14556.85,1300.06,1750.10
28.6049,15806.91,0.00,1469600.23,12230038.55,7529673.61,7842219.71,43352.97,44656.34,94352.96,2032279.15,23015.13,146916.37,21363.09,85861.57,1122544.26,200.00,2450.17,25919.44,24166.91,11003.51,800.02,21113.05,5350.84,18860.48,76371.85,42603.62,50.00,0.00,0.00,0.00,100.00,5100.79,2650.21,5600.95,2400.18,50829.10,332967.41,0.00,500.01,50.00,187815.17,8302.23,100.00,2950.29
29.6259,14455.78,0.00,786189.32,13206020.61,7610941.58,5972761.85,2850.23,6551.21,117945.02,1506866.24,5901.00,1950.11,10603.22,31127.85,408293.86,350.00,9552.64,4850.68,12754.71,5850.99,850.02,23516.19,4900.70,17308.82,68287.44,42453.24,100.00,0.00,0.00,100.00,50.00,4550.63,1450.06,5951.08,3000.28,54691.56,236098.08,0.00,450.01,0.00,11204.05,9402.86,350.00,1900.12
30.6468,13805.27,0.00,778253.97,10623322.11,4158562.59,2118982.86,1600.07,8301.95,65471.90,965999.92,15206.61,2600.19,14506.04,30827.31,318188.46,450.01,2050.12,30577.05,28673.81,34284.08,1500.07,22089.26,5550.90,12154.35,67233.22,45210.37,250.00,0.00,0.00,0.00,200.00,2700.22,1400.06,6351.23,2500.19,31279.97,113191.77,0.00,600.01,0.00,10553.60,6251.26,450.01,1750.10
31.6677,10953.32,0.00,1533392.61,14240220.63,4394027.05,2851961.59,2550.18,9202.40,66977.57,1001823.85,6301.14,1750.09,11103.54,21663.49,300884.16,250.00,1300.05,4800.67,9952.87,4850.68,500.01,22089.26,4600.62,12354.50,104823.48,43505.91,100.00,0.00,0.00,0.00,0.00,4750.68,2350.17,6351.23,2000.12,26922.21,306556.67,0.00,400.01,50.00,4605388.77,14807.08,1150.04,3850.49
32.6897,13555.08,0.00,1545736.66,13479947.18,5666672.39,5743785.68,2350.16,8602.09,58396.99,917438.59,7801.74,550.01,8301.98,31478.49,602679.31,250.00,300.00,2650.20,11003.51,9052.38,400.00,22464.78,4900.70,18710.31,100497.36,41099.90,150.00,0.00,0.00,0.00,100.00,4600.64,2150.14,5550.94,2300.16,51029.72,330365.24,0.00,550.01,0.00,9732.43,11754.46,400.01,1950.13
33.7106,10953.32,0.00,930173.65,7491046.26,3599334.85,3826955.94,4850.66,4950.69,70943.10,1410995.93,8351.99,7751.72,14781.25,44306.40,4452774.71,450.01,200.00,2650.20,13955.64,7851.79,900.02,21012.93,5200.79,16207.74,73509.22,43255.27,300.00,0.00,0.00,0.00,50.00,8202.03,1900.11,6301.21,1650.08,41703.26,238786.85,0.00,400.01,100.00,23768.23,6101.20,50.00,1450.07
34.7315,13755.23,0.00,573329.70,11555909.63,5293340.35,3834212.98,1800.09,6301.12,102800.21,1263969.36,5050.73,800.02,11053.51,36438.15,383706.53,400.00,500.01,5100.75,13455.24,7601.68,1300.05,20262.02,5901.02,16558.07,71199.38,64773.85,100.00,0.00,0.00,0.00,200.00,3700.41,1200.04,5150.81,4750.69,46616.54,223573.32,0.00,200.00,150.00,10403.50,6851.52,750.02,2600.22
35.7530,11003.35,0.00,1218097.88,17744998.83,5531659.89,2956199.48,2550.18,10603.18,85407.33,1015834.01,3250.30,1000.03,10152.96,15256.69,228847.98,500.01,1150.04,5450.86,10803.38,19310.82,1400.06,21113.05,5300.82,9702.77,113227.32,47316.12,400.00,0.00,0.00,0.00,50.00,3700.41,1550.07,6151.15,2850.25,27072.45,150088.04,0.00,600.01,0.00,36292.49,10803.77,1050.04,3100.32
36.7749,9302.39,0.00,1276062.63,11142608.06,3845097.35,3249421.75,1850.10,4550.59,53180.46,673697.87,5050.73,1150.04,12004.13,16758.08,336886.19,700.01,1250.05,2100.13,8552.12,7851.79,1100.04,20812.69,3450.35,13605.45,108144.28,39245.51,400.00,0.00,0.00,0.00,150.00,3100.29,950.03,5500.92,2400.18,26972.29,232496.83,0.00,550.01,0.00,132010.49,14006.34,800.02,1900.12
37.7958,9752.63,100.00,1120073.95,10743168.21,4566430.96,4004927.82,12054.10,4950.69,46210.76,1052464.67,6551.23,600.01,6101.07,23065.30,394377.79,500.01,500.01,2600.20,7551.65,3300.32,800.02,23365.99,4900.70,18910.53,100044.69,40849.29,50.00,0.00,0.00,0.00,0.00,3900.46,2150.14,5250.84,1650.08,46666.67,325060.16,0.00,500.01,0.00,14506.80,9903.17,700.02,1650.09
38.8168,16707.72,0.00,763263.30,9865654.91,6110611.86,4943476.28,2150.13,7251.49,83196.75,1549366.54,4400.55,750.02,13355.12,47514.86,532387.37,500.01,450.01,6101.08,14856.39,9352.54,250.00,22965.44,5851.00,15657.22,68438.03,43455.78,100.00,0.00,0.00,0.00,50.00,4650.65,1450.06,5250.84,2100.13,39547.89,234322.78,0.00,350.00,100.00,16709.01,7751.94,650.01,2400.19
39.8377,13905.35,0.00,1019200.32,16058919.11,5679936.46,4088445.01,1500.06,5150.75,74507.83,856154.02,4100.48,1150.04,10353.08,19110.50,244762.77,450.01,400.00,2650.20,6951.40,4250.52,600.01,21864.00,3850.43,11603.97,66781.44,54688.32,100.00,0.00,0.00,0.00,50.00,2750.23,1450.06,5801.02,2250.15,25169.41,133242.53,0.00,650.01,150.00,8602.39,7351.75,1150.04,2150.15
40.8596,10202.88,0.00,900465.25,12075386.99,3572714.53,2052125.05,1300.05,6551.21,46962.76,605631.21,2900.24,550.01,8352.00,13255.05,177047.93,150.00,300.00,2150.13,5850.99,2750.22,500.01,23616.33,4400.57,10653.34,103062.71,32881.95,0.00,0.00,0.00,0.00,100.00,3750.43,2000.12,7601.76,2150.14,35588.79,162405.29,0.00,550.01,200.00,9953.20,14506.80,600.01,2150.15
41.8806,10102.82,0.00,712464.37,8937343.17,4269668.85,2670726.23,1900.10,4500.57,39845.19,537565.59,3950.45,500.01,8502.07,12004.14,223174.88,100.00,250.00,1250.05,4950.71,4250.52,500.01,20262.02,4850.69,8702.23,52130.12,17258.80,150.00,0.00,0.00,0.00,150.00,2500.19,1900.11,5100.79,1200.04,50578.31,320011.73,100.00,600.01,0.00,14807.08,6001.16,350.00,650.01
42.9015,6701.24,0.00,603387.71,4632154.79,3343170.00,3110691.67,1600.07,4800.65,34684.24,952168.48,3650.38,450.01,5800.97,20662.28,336019.64,500.01,200.00,3250.31,20562.25,10703.32,1450.06,23666.40,3500.36,12354.50,92803.64,34986.17,0.00,0.00,50.00,0.00,50.00,3050.28,750.02,6301.21,1400.06,25169.41,168668.45,0.00,450.01,100.00,8602.39,4550.67,300.00,1750.10
43.9229,13655.15,0.00,570852.89,6297971.63,4268551.27,2622518.61,1500.06,3650.38,57343.53,902755.20,4000.46,650.01,7751.73,24917.85,324045.30,250.00,100.00,1750.09,10403.14,5000.73,800.02,22364.65,3700.40,11303.76,43656.21,35186.58,50.00,0.00,50.00,0.00,0.00,2800.24,1150.04,5500.92,1850.10,28725.28,288430.23,50.00,500.01,200.00,14606.89,11304.13,300.00,1500.07
44.9439,10753.20,0.00,718705.05,11695047.14,4477892.29,2609865.88,1650.08,8902.24,74357.20,1045782.05,4350.54,1100.03,12654.59,34083.39,798180.68,350.00,300.00,7501.63,31528.78,12454.50,1500.07,22464.78,5500.89,13205.13,99038.81,64422.52,150.00,0.00,0.00,0.00,100.00,2950.26,1150.04,6751.39,2200.15,25419.80,324091.17,0.00,600.01,100.00,25771.44,10453.53,950.03,2700.24
45.9658,10653.14,0.00,910069.45,9543955.68,4525391.51,2795027.80,1300.05,25868.92,47865.18,686375.65,5951.01,850.02,8552.10,21463.25,214871.12,150.00,400.00,1550.07,7351.57,7551.66,950.03,21813.94,4250.53,23766.63,85414.89,52080.10,50.00,0.00,50.00,0.00,0.00,3600.39,1700.09,5600.95,1850.10,25870.51,227679.55,100.00,250.00,50.00,7301.72,9102.68,1150.04,1550.08
46.9868,9302.39,0.00,808911.05,6002196.23,2700046.35,2026973.48,2050.12,2050.12,25518.54,470478.14,3250.30,900.02,6051.05,19060.45,320123.57,800.02,100.00,5000.72,14756.31,4700.64,850.02,22715.11,4800.68,7551.68,92250.62,26570.87,150.00,0.00,0.00,0.00,50.00,3500.37,2150.14,3900.46,800.02,29727.07,270730.43,0.00,500.01,50.00,13105.55,11404.20,700.02,1550.08
48.0077,14305.66,0.00,1121855.69,7549717.36,5909677.48,4826352.06,3450.34,5250.78,66124.34,1457537.34,6351.15,850.02,7201.49,25218.28,378224.35,250.00,150.00,2500.18,13755.48,5250.80,700.01,21964.13,4850.69,12054.28,77928.92,38794.46,50.00,0.00,0.00,0.00,200.00,4850.71,900.02,6101.13,700.02,179633.96,123818.64,0.00,700.02,0.00,6051.18,4600.68,1050.04,1800.11
49.0286,9552.52,0.00,713793.62,7536606.42,4730188.78,3503198.91,2150.13,7551.61,64317.66,1113163.60,6201.10,950.03,8652.15,58899.64,444773.59,250.00,50.00,2600.20,8151.93,4750.66,750.02,21713.80,4550.61,8101.93,62816.31,50224.50,0.00,0.00,0.00,0.00,50.00,3950.47,1400.06,5350.87,3200.31,35288.14,149280.67,0.00,900.03,100.00,14406.70,10053.27,1100.04,2300.17
50.0506,11753.82,0.00,768706.90,10243715.85,4880872.37,2535320.56,2000.11,10403.06,73553.83,1317538.99,5850.98,3650.38,10753.32,27121.15,389213.17,850.02,250.00,3950.45,12004.18,5300.81,1100.04,22514.84,4650.63,8802.28,84158.63,48970.83,50.00,0.00,0.00,0.00,150.00,1550.07,1500.07,5450.90,2200.15,30027.62,119436.10,0.00,650.01,150.00,13055.51,9552.95,1100.04,1350.06
51.0720,10152.85,0.00,616469.64,7594245.48,3777959.85,2504404.94,1750.09,5150.75,51976.87,664095.28,4500.58,950.03,10052.90,19360.78,338007.67,350.00,1950.11,1950.11,7751.74,4550.60,750.02,23315.92,4850.69,11353.80,95468.39,43706.42,0.00,0.00,0.00,0.00,150.00,2900.25,1900.11,6351.23,2550.20,25570.03,237569.24,50.00,450.01,150.00,10503.56,8402.28,700.02,1550.08
52.0929,9102.29,0.00,540023.99,7414111.10,3539087.19,2140189.31,1400.06,5000.71,37740.54,733007.15,6851.34,700.01,5750.95,18760.12,374137.26,300.00,350.00,5150.77,10753.35,6051.06,550.01,22514.84,5000.73,17609.13,99089.11,46664.32,150.00,0.00,0.00,0.00,200.00,2850.25,1800.10,5450.90,1600.08,34486.43,261836.85,0.00,650.01,450.01,110341.86,6751.47,1050.04,1200.05
53.1139,7801.68,0.00,398100.33,4726990.73,3183538.94,1759345.35,1400.06,2300.15,41098.07,534730.87,3150.28,550.01,8452.05,32881.07,390440.29,350.00,100.00,2200.14,11503.83,6801.34,550.01,22564.91,4200.52,9752.80,49171.30,31479.29,0.00,0.00,0.00,0.00,50.00,1700.09,850.02,5400.89,1350.06,25820.43,149331.13,0.00,450.01,0.00,5801.09,4500.66,250.00,850.02
54.1358,9902.71,50.00,491000.79,10771746.33,4819869.25,3126293.82,2000.11,8101.86,83146.50,1379303.16,6451.19,2050.12,9752.73,31127.85,386248.10,150.00,150.00,1950.11,12254.35,5850.99,1050.03,20011.73,5500.89,15807.36,103817.29,76723.71,150.00,0.00,0.00,0.00,50.00,6201.16,2150.14,4700.67,2200.15,43808.77,274390.90,0.00,450.01,50.00,15657.92,12705.21,1350.06,3100.32
55.1567,11003.35,0.00,999498.07,8756422.07,4367928.22,2444773.69,1650.08,6501.20,62059.54,812574.92,4350.54,950.03,8251.95,19761.23,242481.16,200.00,150.00,3050.27,7301.54,5400.85,1000.03,20061.78,5300.82,14756.42,101050.64,56092.91,0.00,0.00,0.00,0.00,150.00,5200.82,2300.16,5951.08,1900.11,30628.74,183729.97,0.00,650.01,0.00,9152.70,7501.82,550.01,1700.10
56.1777,6801.28,0.00,652221.06,8058230.65,3412549.30,2987152.02,2450.17,4850.67,53782.29,789272.04,4350.54,1850.10,9152.40,22814.97,367906.23,550.01,350.00,13905.60,10653.29,6701.30,700.01,20412.20,5100.76,14255.99,82299.53,50625.69,50.00,0.00,0.00,50.00,100.00,2800.24,1900.11,6051.11,1100.04,33083.52,183679.40,0.00,650.01,0.00,15307.56,13055.51,600.01,1600.08
57.1986,10703.17,0.00,1257999.44,8428961.13,5278276.68,4232687.20,2300.15,7401.55,78575.51,1581040.56,5450.85,1250.04,9052.35,30126.09,483744.93,400.00,100.00,3000.26,9502.62,8151.93,1100.04,21964.13,4900.70,17458.98,95870.64,52982.90,150.00,0.00,0.00,50.00,100.00,5050.77,1650.08,5550.94,2050.13,34135.69,249089.36,0.00,700.02,50.00,122029.09,8902.56,600.01,2200.16
58.2205,8852.17,0.00,778274.97,8922807.23,5536087.62,4424614.94,2350.16,6101.05,62109.71,1146577.66,4950.70,350.00,6301.14,15406.82,493359.78,550.01,500.01,3550.36,16658.04,11703.98,950.03,22364.65,5450.87,20161.97,110861.76,64021.00,100.00,0.00,0.00,50.00,150.00,5550.93,2350.17,5450.90,2550.20,35388.36,257366.46,0.00,450.01,100.00,40001.62,6701.45,600.01,1000.03
59.2420,11803.85,0.00,878246.99,10547311.17,5580092.70,3009986.98,1400.06,5700.92,52077.16,916806.86,2700.21,400.00,23565.93,18459.80,291577.40,250.00,450.01,1150.04,4850.68,4000.46,850.02,24367.38,5650.94,10303.13,56694.76,33332.83,100.00,50.00,0.00,0.00,100.00,2400.17,700.01,5851.04,1250.05,18860.90,115407.23,0.00,450.01,0.00,72419.00,3000.29,350.00,800.02
60.2629,4900.66,0.00,615952.41,6127918.50,3236073.71,2882109.05,7601.63,8552.07,89678.55,1261188.02,8552.09,26470.08,15556.94,36538.37,424628.67,750.02,500.01,89983.82,7151.48,7401.59,150.00,23516.19,5500.89,6651.30,55641.27,26470.71,100.00,0.00,50.00,0.00,50.00,2450.18,1400.06,5851.04,2650.21,23617.09,163263.81,0.00,450.01,150.00,7451.79,7401.77,700.02,1700.10
61.2838,6651.22,0.00,645717.84,6386532.56,3452814.53,2768124.87,2450.17,4450.56,45208.16,723377.41,4300.53,650.01,7151.47,17608.92,235992.63,400.00,200.00,2500.18,6151.10,4700.64,700.01,21964.13,4150.51,5400.86,65576.75,32280.79,0.00,0.00,0.00,0.00,0.00,2000.12,1350.06,5600.95,1300.05,21564.25,171144.02,0.00,500.01,0.00,9002.62,6551.39,600.01,1350.06
62.3048,7951.75,0.00,659037.47,4925221.99,2969395.57,2099159.03,1850.10,3550.36,33281.53,572237.27,4150.49,350.00,6151.09,13205.01,166797.21,50.00,100.00,1250.05,3100.28,2350.16,250.00,22089.26,4100.49,7701.75,37742.02,23015.66,0.00,0.00,0.00,0.00,0.00,3850.45,2050.13,6901.45,2300.16,44059.44,326794.34,0.00,250.00,150.00,19462.22,10503.56,300.00,2950.29
