C:\Agilent\ICPMH\1\DATA\Steven.Christopher Batch Data\LA Test1-20 TSP Sites Batch12.b\018SMPL.d
Intensity Vs Time,CPS
Acquired      : 2018-08-01 12:04:11 using Batch LA Test1-20 TSP Sites Batch12.b
Time [Sec],Li7 -> 7,Be9 -> 9,B11 -> 11,Mg24 -> 24,Al27 -> 27,Si29 -> 29,P31 -> 31,S34 -> 34,Ca43 -> 43,Ca44 -> 44,Ti47 -> 47,V51 -> 51,Cr52 -> 52,Mn55 -> 55,Fe56 -> 56,Co59 -> 59,Ni60 -> 60,Cu63 -> 63,Zn64 -> 64,Zn66 -> 66,As75 -> 75,Se78 -> 78,Br79 -> 79,Rb85 -> 85,Sr88 -> 88,Zr90 -> 90,Mo95 -> 95,Ru101 -> 101,Rh103 -> 103,Pd105 -> 105,Cd111 -> 111,Sn118 -> 118,Sb121 -> 121,I127 -> 127,Cs133 -> 133,Ba137 -> 137,Ba138 -> 138,Pt195 -> 195,Hg202 -> 202,Tl205 -> 205,Pb208 -> 208,Bi209 -> 209,Th232 -> 232,U238 -> 238
12.2650,2450.17,0.00,850.02,100.00,500.01,5750.93,750.02,450.01,100.00,2850.23,0.00,50.00,1800.09,2200.14,22013.95,50.00,0.00,650.01,800.02,550.01,50.00,21713.80,4550.61,0.00,50.00,0.00,0.00,0.00,0.00,0.00,100.00,50.00,0.00,4800.70,0.00,0.00,0.00,0.00,300.00,0.00,1100.04,100.00,0.00,0.00
13.2859,2350.15,0.00,1200.04,100.00,800.02,5300.79,1350.05,750.02,450.01,3200.29,0.00,50.00,3450.34,1350.05,22965.17,0.00,0.00,400.00,1150.04,250.00,50.00,22915.37,5200.79,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,300.00,0.00,4100.51,0.00,0.00,0.00,0.00,550.01,0.00,250.00,0.00,0.00,0.00
14.3068,2850.22,0.00,800.02,250.00,800.02,5800.95,500.01,800.02,200.00,3000.26,0.00,50.00,2550.19,1450.06,20411.99,0.00,0.00,950.03,1150.04,500.01,0.00,20812.69,4200.52,50.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,400.00,150.00,4950.75,0.00,0.00,0.00,0.00,300.00,0.00,700.02,0.00,0.00,0.00
15.3288,2600.19,0.00,700.01,50.00,800.02,5350.81,700.01,900.02,350.00,2500.18,0.00,50.00,2950.25,1250.04,22264.26,50.00,0.00,300.00,800.02,400.00,100.00,21313.30,4800.68,50.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,200.00,0.00,3900.46,0.00,0.00,0.00,0.00,400.01,0.00,450.01,0.00,0.00,0.00
16.3497,2150.13,0.00,450.01,100.00,900.02,4200.50,750.02,700.01,450.01,2750.22,0.00,0.00,4300.53,1400.06,22364.39,50.00,50.00,600.01,900.02,500.01,50.00,19060.64,4200.52,0.00,200.00,100.00,0.00,0.00,0.00,0.00,0.00,150.00,0.00,5400.89,0.00,0.00,0.00,0.00,500.01,0.00,700.02,0.00,0.00,0.00
17.3706,2400.16,0.00,750.02,50.00,1300.05,6001.01,950.03,650.01,300.00,2450.17,0.00,100.00,2950.25,1500.06,23115.38,50.00,0.00,450.01,850.02,400.00,100.00,21163.12,4400.57,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,250.00,50.00,4000.49,0.00,0.00,0.00,50.00,300.00,0.00,1100.04,250.00,0.00,0.00
18.3916,2700.20,0.00,650.01,350.00,500.01,5000.70,900.02,850.02,550.01,2700.21,0.00,0.00,2150.13,1250.04,22214.20,0.00,100.00,350.00,750.02,400.00,100.00,20412.20,4650.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,4000.49,0.00,0.00,0.00,0.00,300.00,0.00,1250.05,100.00,0.00,0.00
19.4135,2550.18,0.00,750.02,100.00,400.00,5450.84,1000.03,800.02,150.00,3250.30,0.00,50.00,2900.24,1800.09,23766.25,100.00,0.00,600.01,1000.03,550.01,0.00,19561.20,4050.48,50.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,400.00,100.00,4650.66,0.00,0.00,0.00,0.00,250.00,0.00,350.00,0.00,0.00,0.00
20.4349,2300.15,0.00,750.02,150.00,500.01,5250.78,300.00,1000.03,350.00,3200.29,0.00,50.00,3200.29,1950.11,20712.34,150.00,100.00,350.00,700.01,1250.05,100.00,22089.26,3750.41,50.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,100.00,0.00,5050.78,0.00,0.00,0.00,50.00,450.01,0.00,650.01,50.00,0.00,0.00
21.4559,3050.26,0.00,1150.04,100.00,750.02,5200.76,950.03,750.02,250.00,3150.28,0.00,0.00,2700.21,1450.06,23565.98,0.00,50.00,300.00,800.02,2250.15,1250.05,21413.43,31579.21,40398.03,240191.66,1096652.08,14456.20,0.00,1000.03,2600.20,500.01,176739.03,189380.19,56496.96,7551.74,573717.54,2848737.37,150.00,6101.20,1050.04,328652.06,15707.97,4500.67,4950.81
22.4768,15856.95,100.00,1346474.83,13958248.75,10523614.30,4505544.63,41097.60,30626.51,91236.55,1359197.39,49720.55,11553.83,26820.63,152617.13,7857890.02,1700.08,1650.08,1650071.52,50574.01,44006.14,1600.07,22114.32,12354.47,22615.06,154198.95,171566.18,1100.04,0.00,100.00,0.00,250.00,24367.93,36139.52,9402.69,3000.28,93064.79,1663390.47,0.00,1100.04,100.00,59664.76,8252.20,1850.11,1950.13
23.4988,14405.74,0.00,1244016.43,8531163.47,5513710.28,5237331.37,8702.14,8752.17,48266.28,1327897.49,12404.40,3950.45,11904.07,169674.21,1778086.56,400.00,350.00,482071.45,23315.74,16507.91,1550.07,21413.43,8702.22,23516.28,117808.43,77728.27,600.01,0.00,100.00,50.00,100.00,17208.95,38244.26,8752.33,4150.53,109264.83,580754.26,0.00,700.02,300.00,336058.53,7851.99,2000.13,1500.07
24.5197,16507.54,0.00,1216827.96,11705598.70,10170878.35,5448713.79,4100.47,10753.27,95509.20,1638776.01,8752.19,2200.14,9552.62,105871.47,1769184.22,200.00,350.00,500344.64,22364.48,12004.18,750.02,19761.43,8101.92,15206.81,78129.85,49823.31,400.00,0.00,0.00,0.00,50.00,12454.69,13005.12,8001.95,2450.18,76227.74,388168.86,0.00,350.00,100.00,46820.70,6951.56,1050.04,3950.52
25.5406,14005.42,0.00,812683.76,15425655.03,7990997.83,3830864.15,4600.60,9152.37,112912.10,1117566.43,53531.79,3100.28,13205.00,70492.67,1610741.74,700.01,450.01,554924.77,22214.29,12204.32,1350.05,22665.04,9052.40,14205.94,101050.64,98335.16,650.01,0.00,100.00,0.00,350.00,8852.37,10453.31,7401.67,3250.32,64477.22,268900.49,0.00,600.01,100.00,28876.91,2850.26,1200.05,3250.35
26.5615,9602.55,0.00,1221572.68,11316544.00,6388656.78,2184077.20,3800.41,10853.33,76466.23,838007.15,10753.30,2050.12,14055.67,75915.44,1070855.59,300.00,350.00,280204.96,19460.97,9802.79,850.02,19911.61,6451.22,13305.21,146026.98,75719.20,850.02,0.00,50.00,0.00,300.00,7051.50,9852.94,6601.33,2650.21,53688.23,290415.05,0.00,350.00,150.00,25971.77,4500.66,1450.07,2050.14
27.5840,7901.73,0.00,1206570.83,11008815.09,5126407.54,4011742.67,5650.90,9002.29,67630.07,940883.13,10653.24,2850.23,12954.82,70040.85,2926439.71,950.03,400.00,381927.08,28824.05,24317.15,1300.05,21062.99,7051.46,22915.46,136649.21,66530.67,200.00,0.00,0.00,50.00,100.00,8852.37,13455.48,7801.85,1800.10,44009.31,413633.94,50.00,550.01,0.00,33135.43,5801.09,700.02,1700.10
28.6049,11603.72,0.00,971404.12,8369377.53,6035429.82,4268844.63,3950.44,4800.65,65773.03,1601451.99,11954.08,2650.20,11553.83,55689.08,2046103.76,800.02,500.01,193730.60,24817.84,13855.57,350.00,22164.38,9452.62,12904.90,84409.89,38644.12,100.00,0.00,100.00,0.00,50.00,6551.30,6251.18,6501.29,1350.06,46415.96,290771.30,0.00,450.01,50.00,29427.95,4050.53,950.03,850.02
29.6259,9052.27,0.00,446413.00,5476432.15,4372466.50,2305539.70,4500.57,5150.75,79479.57,1329375.52,5650.91,1550.07,11804.00,45409.24,1149566.04,600.01,450.01,470472.42,19711.25,9802.79,950.03,19961.67,8001.88,14005.78,57447.29,44759.17,400.00,0.00,100.00,50.00,150.00,6951.46,9102.51,7351.65,2650.21,56246.84,359318.37,0.00,150.00,100.00,100173.07,4050.53,600.01,1800.11
30.6468,10853.26,0.00,709552.80,12923034.66,7280484.54,2930003.39,3050.26,9552.58,85256.60,1106995.92,6051.05,6851.35,11453.76,38041.59,653467.45,250.00,950.03,259535.70,24667.62,10403.14,1000.03,19811.49,8352.04,9652.75,78682.40,68940.28,250.00,0.00,0.00,0.00,250.00,13105.19,15557.33,6551.31,4300.57,85674.46,488720.37,0.00,550.01,300.00,131405.37,6001.16,1650.09,2350.18
31.6677,11353.56,100.00,1365542.22,12364099.50,7080495.47,2664347.72,5200.76,10603.18,71043.51,899598.95,9452.55,9902.81,10553.20,43755.01,849375.31,400.00,600.01,439625.35,14556.14,12804.76,1300.05,20612.44,7901.83,13355.25,114032.69,52080.10,900.02,0.00,100.00,0.00,50.00,4600.64,10553.37,6151.15,2100.13,25369.72,295759.92,0.00,500.01,100.00,18060.53,2950.28,700.02,1000.03
32.6897,7651.62,50.00,999709.69,8495696.28,4204723.14,4021955.95,4800.65,11603.81,57092.72,975764.08,6851.34,3300.31,9552.62,33131.55,832433.91,550.01,550.01,341034.43,19110.58,12354.43,1300.05,20412.20,8201.97,11704.04,88782.15,48920.68,200.00,0.00,50.00,50.00,100.00,7301.61,12254.55,6951.47,2000.12,53036.10,404611.65,0.00,800.02,200.00,40101.88,4650.70,1300.06,850.02
33.7106,9402.45,0.00,626991.57,4957330.97,3824691.49,3685915.32,5100.73,5850.97,54183.51,1082832.45,7951.81,8201.93,8352.00,35536.29,924731.86,250.00,250.00,285185.48,19160.63,11954.15,500.01,21163.12,7051.46,15006.63,70898.13,38493.78,100.00,0.00,50.00,0.00,150.00,10053.06,12905.04,8102.00,1800.10,43808.77,515785.80,0.00,550.01,0.00,21364.73,2650.23,400.01,1600.08
34.7315,8852.17,0.00,313605.94,5184038.79,4694927.84,2655289.90,4850.66,6551.21,79881.40,1453789.29,10853.37,950.03,9802.76,39845.62,1187027.47,250.00,350.00,303391.80,33231.97,17108.49,1500.07,22364.65,9552.68,28473.87,105125.33,78632.45,400.00,0.00,0.00,0.00,50.00,9752.87,11253.84,6601.33,2900.26,51531.29,310632.80,100.00,650.01,150.00,36142.14,5150.86,650.01,1700.10
35.7530,9902.71,0.00,845693.57,9297402.55,5816877.47,2039269.58,3150.28,8602.09,68734.35,1235288.70,7201.48,2000.11,12654.59,50623.62,744681.12,200.00,850.02,562824.38,17208.58,8902.30,900.02,25118.47,9452.62,11153.66,93708.61,74112.10,1000.03,0.00,100.00,0.00,150.00,8602.24,9802.91,9852.95,2000.12,43658.37,215515.80,0.00,550.01,200.00,21514.94,4000.52,450.01,2000.13
36.7749,7451.54,0.00,776375.51,9589402.56,4591233.70,1698724.65,8652.11,7451.57,56992.40,583499.52,4350.54,950.03,17008.30,24717.56,710284.20,300.00,900.02,320191.02,11253.67,7401.59,800.02,21263.24,9102.43,6701.32,55089.47,44408.25,700.01,0.00,0.00,0.00,0.00,4500.61,8352.11,8352.12,1700.09,46265.54,352931.04,0.00,350.00,150.00,34789.05,5250.89,1050.04,1600.08
37.7958,9052.27,50.00,1307759.50,10788161.96,5831228.26,3362742.26,6601.23,9102.34,56942.24,941832.15,6951.38,1450.06,8802.22,29174.47,1419363.70,800.02,400.00,224297.22,21313.15,14205.85,950.03,20962.87,8352.04,15056.68,104873.79,55039.45,150.00,0.00,100.00,0.00,100.00,8752.31,15407.19,7501.71,2300.16,71506.43,549460.02,0.00,800.02,250.00,36492.96,5300.91,850.02,1500.07
38.8168,10052.80,0.00,965606.08,6590770.46,5625135.67,3624298.91,4850.66,7601.63,58497.33,1332493.58,6701.28,1550.07,9852.78,39595.05,4771241.51,450.01,250.00,386987.92,29675.50,11954.15,900.02,21163.12,9752.79,14706.37,94261.65,43255.27,50.00,0.00,0.00,0.00,100.00,8101.98,11053.70,7901.90,2100.13,67840.82,442887.90,0.00,550.01,550.01,63680.72,6151.22,950.03,1850.11
39.8377,13104.75,0.00,808597.38,10442347.11,8192975.96,3522506.72,3600.37,6351.14,75060.19,1268004.23,5450.85,4800.66,9952.84,39645.16,1003310.47,450.01,450.01,361341.15,18760.19,13805.53,700.01,20011.73,7701.74,14906.54,49221.44,46965.15,900.02,0.00,0.00,50.00,50.00,7251.59,7401.66,8001.95,1450.06,53587.90,311091.44,0.00,400.01,50.00,39901.36,4700.71,900.03,1800.11
40.8596,9952.74,0.00,645873.35,8285779.87,4790356.36,1649668.98,4100.47,6451.18,66023.97,906680.39,3800.41,1650.08,10253.02,58999.97,911667.60,550.01,600.01,419842.15,18509.92,8602.15,950.03,21113.05,8151.95,10203.07,75367.37,53534.63,1000.03,0.00,0.00,0.00,250.00,7901.89,7701.80,6451.27,2250.15,41603.00,194301.53,0.00,650.01,0.00,39149.44,5450.96,550.01,1550.08
41.8806,7551.58,0.00,893888.79,11875169.02,6379826.31,3943557.51,6751.29,13905.47,117391.32,1559787.34,12104.19,2700.21,15606.99,43604.63,1851306.68,1700.08,700.01,329870.71,26420.21,20111.73,2250.15,20762.63,7301.56,12154.35,93256.11,74865.41,500.01,0.00,150.00,50.00,100.00,8101.98,37492.53,7651.78,1800.10,27973.97,337407.36,0.00,900.03,50.00,186314.52,6351.30,700.02,900.03
42.9015,9552.52,0.00,1054755.88,9561754.90,4205804.00,3272090.70,4600.60,6201.09,46110.50,749912.76,5300.80,1550.07,8702.17,33181.64,1159958.23,550.01,400.00,363996.08,19410.91,12354.43,2600.20,19961.67,6851.38,12154.35,97530.07,61060.08,200.00,0.00,0.00,0.00,50.00,8702.29,30377.93,7501.71,800.02,55293.59,352522.35,50.00,650.01,350.00,112255.53,7151.65,1100.04,1250.05
43.9229,11003.35,50.00,742871.99,7142254.85,7026750.94,3312285.23,4400.55,8001.81,72650.07,1506760.29,12304.33,6401.18,17108.40,92545.74,2286356.69,1700.08,4350.55,247358.97,28723.89,10503.20,1300.05,23065.58,8752.25,13255.17,67434.02,44207.73,150.00,0.00,0.00,0.00,0.00,6751.38,16107.86,6451.27,2200.15,54842.07,363203.06,0.00,700.02,800.02,101582.20,4600.68,700.02,1800.11
44.9449,13154.79,0.00,819054.17,15034155.02,9197377.55,4822720.42,5900.98,14355.83,97520.20,1641588.71,7601.65,1450.06,12554.52,47865.82,872703.24,750.02,550.01,490570.13,20562.25,10203.02,1250.05,20011.73,8101.92,12404.53,61762.45,71450.67,200.00,0.00,150.00,0.00,150.00,7451.68,9102.51,10003.04,3350.34,48171.04,236706.82,0.00,1000.03,50.00,362392.71,4300.60,1350.06,2150.15
45.9658,7351.49,0.00,551050.31,9916194.75,5509964.58,2189503.17,4450.56,8652.12,68834.74,801493.04,4850.67,1900.10,8151.91,32630.61,664006.17,400.00,500.01,401206.92,13355.17,7301.55,850.02,22089.26,8602.17,9152.47,74814.93,43104.88,150.00,0.00,50.00,0.00,50.00,5450.90,11854.25,9052.49,2000.12,47970.31,226259.97,0.00,750.02,250.00,25621.19,3550.41,950.03,1800.11
46.9868,6601.20,0.00,648826.58,6939156.41,3437284.45,2415111.58,3550.36,6551.21,54434.29,728578.24,8602.11,3750.40,6351.16,24166.79,853573.85,400.00,450.01,290116.58,20712.42,8902.30,650.01,19110.70,8352.04,11804.10,103666.40,55842.08,350.00,0.00,200.00,0.00,50.00,7201.57,36590.51,7351.65,1900.11,33835.07,300393.51,0.00,350.00,50.00,28325.89,4500.66,900.03,2000.13
48.0077,8201.86,0.00,1131034.99,8114545.49,4342124.71,4094602.44,18910.08,22063.76,55888.86,1019500.12,7951.81,3350.32,9802.76,49620.73,1199277.57,750.02,550.01,326507.70,25919.45,16958.34,2000.12,21763.87,9552.68,18309.87,105276.27,56644.75,350.00,0.00,0.00,0.00,150.00,7801.84,13405.44,7551.74,1750.09,41803.51,312671.27,0.00,1000.03,400.01,62174.60,4800.75,450.01,1000.03
49.0286,9652.58,0.00,560280.63,6007504.82,5239730.59,2134646.53,3200.29,6701.27,75009.97,1174510.18,8952.29,1250.04,9102.38,32931.17,922834.79,600.01,700.01,536196.89,15356.83,22164.25,900.02,20211.96,7301.56,12954.94,60106.50,49672.87,550.01,0.00,0.00,0.00,50.00,8702.29,14206.11,8552.23,2700.22,65380.80,526004.70,50.00,850.02,150.00,454193.71,3400.37,950.03,3400.38
50.0506,8401.95,0.00,528540.88,9538790.06,5975666.93,2280105.52,3900.43,7101.43,75612.54,1090060.47,3950.45,1050.03,9802.76,28022.57,982582.44,300.00,250.00,217258.09,15657.10,8151.93,1050.03,22614.98,9652.73,11654.00,62866.50,51227.50,3350.33,0.00,0.00,0.00,100.00,6901.44,11453.97,8502.20,2550.20,53086.26,235337.21,50.00,850.02,200.00,33385.96,5801.09,3050.31,2050.14
51.0720,7251.45,0.00,698170.77,8732479.10,4022119.23,1805973.67,2850.23,6501.20,69637.89,661703.97,6301.14,1750.09,9952.84,112060.10,646254.99,550.01,500.01,854111.54,15657.10,8302.00,1400.06,21914.06,6401.20,8151.96,79536.37,53534.63,300.00,0.00,0.00,50.00,150.00,4350.57,8452.16,6851.43,1950.12,36841.57,273374.03,0.00,500.01,50.00,26021.85,4450.64,2350.18,1800.11
52.0929,9502.50,100.00,784882.44,9413265.05,5146820.04,2627704.94,5150.75,8051.83,66425.47,967367.50,10152.95,2250.15,8902.27,44055.77,812156.85,600.01,450.01,250655.96,20762.49,14005.69,1000.03,21864.00,9152.46,9002.39,90491.16,54588.00,300.00,0.00,0.00,0.00,100.00,5400.88,11453.97,6801.41,900.02,22265.19,250104.74,0.00,800.02,0.00,20513.59,3100.31,600.01,800.02
53.1139,7451.54,0.00,483347.96,4846682.14,3240556.52,2441959.23,4700.62,4150.49,44506.37,996164.48,7051.42,1250.04,6401.18,29074.30,1150273.46,100.00,300.00,514244.15,15757.19,9102.40,650.01,21012.93,8902.32,10453.22,66530.46,39947.14,300.00,0.00,0.00,0.00,0.00,6751.38,14656.50,9452.72,2050.13,51681.76,289956.99,0.00,600.01,100.00,131254.09,4050.53,800.02,1250.05
54.1358,8051.79,0.00,404950.50,4227155.95,4103301.26,1749464.10,4200.50,5250.78,45358.54,643909.58,4450.57,800.02,6801.33,29925.74,648278.24,200.00,500.01,640148.70,15907.33,7701.72,650.01,21163.12,8952.35,12504.61,50424.97,58250.19,350.00,0.00,0.00,150.00,300.00,8902.40,14806.64,7801.85,2400.18,60863.36,314607.99,0.00,900.03,0.00,29979.00,3500.40,700.02,1500.07
55.1567,10302.94,0.00,515367.30,9207213.49,4857488.00,2063776.02,3350.32,7351.53,64919.86,915859.00,5200.77,2300.15,10653.26,40096.20,1078691.92,500.01,950.03,877596.31,12104.24,7251.53,750.02,20562.38,8352.04,7451.64,51427.99,61260.80,300.00,0.00,0.00,0.00,50.00,6301.20,12154.47,8902.41,1650.08,42054.16,251120.17,50.00,500.01,100.00,26172.11,3400.37,1200.05,1850.11
56.1777,7401.52,50.00,739470.52,8861661.14,5458227.86,3184419.60,5350.81,11153.52,56239.98,862660.37,6151.08,5450.85,8502.07,31027.67,775643.08,1050.03,700.01,737675.70,16107.51,9252.49,750.02,22264.51,8051.90,8752.26,77778.24,94161.51,750.02,0.00,0.00,0.00,200.00,7401.66,12354.62,6551.31,2200.15,44560.80,370566.07,0.00,600.01,150.00,35290.18,6501.37,1600.08,1850.11
57.1986,8852.17,0.00,875938.59,8691214.26,4296909.47,2982641.67,3550.36,8251.93,61306.90,1333454.03,8201.92,3050.27,12604.56,32179.76,1075502.95,400.00,750.02,253395.51,17308.68,13104.98,1300.05,18860.42,8602.17,14205.94,101855.43,58049.49,300.00,0.00,0.00,0.00,0.00,10303.21,11704.15,5700.99,2500.19,38745.98,345422.71,0.00,250.00,50.00,289175.93,3750.45,1050.04,1050.04
58.2205,10252.91,0.00,659711.39,5889393.88,4791541.90,2658786.58,3550.36,6501.20,50121.48,1144912.53,5951.01,3400.33,7301.53,30025.92,849270.43,200.00,350.00,194286.80,13555.32,8251.98,400.00,20262.02,8151.95,7101.49,56494.10,32932.04,550.01,0.00,0.00,50.00,250.00,5801.02,16508.25,7701.81,1300.05,49525.09,334702.42,0.00,400.01,200.00,30980.97,3650.43,150.00,1050.04
59.2420,8702.09,0.00,378790.66,5083291.91,5611883.72,2867711.20,2600.19,4250.51,53782.29,682321.94,7601.65,2600.19,7351.55,28323.06,621837.37,400.00,100.00,190646.56,15156.65,7751.74,850.02,18610.14,9652.73,11103.63,62515.19,54888.97,50.00,0.00,0.00,0.00,0.00,10853.56,24918.80,6951.47,3050.28,77533.89,385097.27,50.00,550.01,300.00,245531.87,3400.37,1200.05,2300.17
60.2629,12254.15,0.00,854075.51,13268348.73,7826355.64,3016242.65,3000.25,6801.31,66676.42,857832.15,4650.62,1900.10,9302.48,22664.77,637282.24,450.01,250.00,290523.37,11403.77,5700.94,150.00,20862.75,7251.54,6651.30,51227.38,36288.91,300.00,0.00,0.00,0.00,0.00,3850.45,24718.50,6551.31,1850.10,40700.73,257163.29,0.00,100.00,0.00,18461.00,3150.32,900.03,1000.03
61.2838,5850.95,0.00,767663.79,7575473.61,4452211.43,2510236.58,3850.42,7351.53,56691.41,809880.58,4650.62,8802.22,8652.15,19711.17,799645.92,250.00,250.00,503226.67,14481.05,11453.81,400.00,20762.63,7751.76,11353.80,84409.89,58099.67,400.00,0.00,0.00,0.00,100.00,5450.90,15207.00,7851.88,700.02,39397.54,201538.63,0.00,600.01,0.00,20313.32,2400.19,600.01,1050.04
62.3058,6101.03,0.00,416356.11,4205032.13,2801867.45,2027544.97,3000.25,5951.00,32429.94,784202.02,3450.34,800.02,5450.85,33732.71,854676.29,100.00,50.00,171194.34,12854.79,22514.70,300.00,22114.32,7351.58,7901.84,45862.02,29826.29,300.00,0.00,0.00,0.00,100.00,3950.47,10453.31,7001.49,500.01,23617.09,184286.20,0.00,650.01,0.00,21164.46,2650.23,450.01,900.03
