C:\Agilent\ICPMH\1\DATA\Steven.Christopher Batch Data\LA Test1-20 TSP Sites Batch12.b\010SMPL.d
Intensity Vs Time,CPS
Acquired      : 2018-08-01 11:47:21 using Batch LA Test1-20 TSP Sites Batch12.b
Time [Sec],Li7 -> 7,Be9 -> 9,B11 -> 11,Mg24 -> 24,Al27 -> 27,Si29 -> 29,P31 -> 31,S34 -> 34,Ca43 -> 43,Ca44 -> 44,Ti47 -> 47,V51 -> 51,Cr52 -> 52,Mn55 -> 55,Fe56 -> 56,Co59 -> 59,Ni60 -> 60,Cu63 -> 63,Zn64 -> 64,Zn66 -> 66,As75 -> 75,Se78 -> 78,Br79 -> 79,Rb85 -> 85,Sr88 -> 88,Zr90 -> 90,Mo95 -> 95,Ru101 -> 101,Rh103 -> 103,Pd105 -> 105,Cd111 -> 111,Sn118 -> 118,Sb121 -> 121,I127 -> 127,Cs133 -> 133,Ba137 -> 137,Ba138 -> 138,Pt195 -> 195,Hg202 -> 202,Tl205 -> 205,Pb208 -> 208,Bi209 -> 209,Th232 -> 232,U238 -> 238
11.2425,2100.12,0.00,800.02,50.00,750.02,7201.46,1100.03,1650.08,350.00,3300.31,0.00,0.00,3350.32,1850.10,23515.91,0.00,150.00,450.01,950.03,700.01,250.00,21313.30,3700.40,50.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,100.00,4200.54,0.00,0.00,0.00,0.00,50.00,0.00,1400.06,350.00,0.00,0.00
12.2650,2900.23,0.00,1100.03,100.00,1000.03,6051.03,1100.03,850.02,250.00,3500.35,0.00,100.00,3750.40,1900.10,26470.16,0.00,150.00,450.01,1150.04,450.01,50.00,22464.78,3300.32,0.00,0.00,0.00,0.00,0.00,50.00,0.00,100.00,300.00,150.00,4500.62,0.00,0.00,0.00,0.00,200.00,0.00,950.03,200.00,0.00,0.00
13.2859,2050.12,0.00,950.03,100.00,800.02,5900.98,1000.03,750.02,150.00,3450.34,50.00,0.00,3400.33,1500.06,27371.56,0.00,100.00,350.00,1000.03,900.02,250.00,22765.18,4850.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,500.01,50.00,4100.51,0.00,0.00,0.00,0.00,800.02,0.00,850.02,50.00,0.00,0.00
14.3068,3100.27,0.00,700.01,100.00,1000.03,5400.82,950.03,700.01,400.00,2500.18,0.00,150.00,2850.23,1450.06,25969.41,0.00,0.00,250.00,1700.08,900.02,150.00,21163.12,4450.58,50.00,100.00,0.00,0.00,0.00,0.00,0.00,50.00,300.00,0.00,4950.75,0.00,0.00,0.00,0.00,450.01,0.00,900.03,200.00,0.00,0.00
15.3277,3200.28,0.00,500.01,200.00,950.03,6701.26,1100.03,900.02,200.00,3850.42,0.00,0.00,3200.29,2100.13,26670.46,0.00,50.00,400.00,1250.05,1050.03,150.00,20312.08,3650.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,400.00,0.00,4950.75,0.00,0.00,0.00,0.00,300.00,0.00,1100.04,0.00,0.00,0.00
16.3487,3000.25,0.00,900.02,50.00,1250.04,6101.05,850.02,450.01,250.00,3050.27,0.00,0.00,3750.40,1100.03,24517.30,150.00,0.00,400.00,750.02,500.01,100.00,20562.38,4100.49,0.00,0.00,0.00,0.00,0.00,0.00,100.00,250.00,600.01,100.00,4950.75,0.00,0.00,0.00,0.00,350.00,0.00,1300.05,150.00,0.00,0.00
17.3706,2100.12,0.00,1350.05,100.00,1050.03,6001.01,1400.06,1000.03,400.00,2750.22,100.00,100.00,3250.30,950.03,25618.88,100.00,0.00,250.00,800.02,700.01,300.00,22865.31,3350.33,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,450.01,100.00,4800.70,0.00,0.00,0.00,0.00,100.00,0.00,1100.04,50.00,0.00,0.00
18.3916,1250.04,0.00,1350.05,150.00,650.01,5250.78,1000.03,1050.03,250.00,3450.34,0.00,50.00,3400.33,1500.06,24367.09,0.00,0.00,450.01,1200.04,650.01,250.00,23315.92,4350.56,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,650.01,0.00,5200.82,0.00,0.00,0.00,0.00,350.00,0.00,650.01,100.00,0.00,0.00
19.4130,2250.14,0.00,850.02,50.00,45708.68,10903.35,650.01,600.01,300.00,3500.35,0.00,100.00,3300.31,1800.09,26720.54,0.00,0.00,450.01,900.02,600.01,150.00,20712.56,3750.41,50.00,100.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,4750.69,0.00,0.00,0.00,0.00,550.01,0.00,900.03,100.00,0.00,0.00
20.4339,2300.15,0.00,900.02,250.00,1000.03,6501.19,1250.04,1300.05,250.00,2350.16,0.00,0.00,4550.59,2050.12,28673.65,0.00,50.00,650.01,1350.05,500.01,200.00,23716.47,3850.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,350.00,0.00,4800.70,0.00,0.00,50.00,0.00,450.01,0.00,900.03,0.00,0.00,0.00
21.4559,2400.16,0.00,1150.04,250.00,850.02,7001.38,700.01,800.02,300.00,3450.34,0.00,0.00,4250.52,1850.10,27421.64,50.00,50.00,200.00,550.01,400.00,0.00,19811.49,3700.40,4500.60,134633.16,227774.18,3450.35,0.00,200.00,300.00,150.00,55944.43,88536.82,28775.18,13905.91,299220.17,2988551.63,0.00,2950.28,750.02,662895.67,11504.28,4100.55,2900.28
22.4768,11053.38,0.00,1215833.82,13889967.50,6996096.25,4180884.86,15006.35,38441.75,77319.97,1387067.32,20662.20,6301.14,17709.00,140868.58,2729252.01,1100.04,1150.04,995170.82,48518.12,28072.86,2150.14,21713.80,7751.76,18560.14,127478.08,132164.61,350.00,0.00,0.00,50.00,350.00,7201.57,10553.37,8602.25,3550.39,44009.31,419410.65,0.00,1900.12,800.02,471678.09,18160.65,2400.19,5450.98
23.4977,25317.72,50.00,3304043.82,24702819.30,13536211.24,10476856.48,16307.50,29775.06,127410.84,2137809.42,211622.39,162453.29,68534.54,212238.04,5796733.72,5200.78,1950.11,295913.75,80487.28,47816.27,2200.14,23315.92,9102.43,26520.70,122491.48,71802.17,100.00,100.00,0.00,0.00,100.00,6801.40,6501.28,6851.43,2150.14,99100.20,491605.33,0.00,1050.04,350.00,442844.83,5751.07,850.02,2200.16
24.5187,14705.98,0.00,1203046.80,8834925.98,7338632.20,4388457.52,3450.34,11453.71,85005.38,1859216.06,13655.33,1400.06,10152.96,72199.67,1233036.36,300.00,250.00,188169.62,33231.97,23365.84,1350.05,23065.58,5800.99,21563.69,102257.85,69793.78,150.00,0.00,0.00,0.00,100.00,6201.16,5200.82,8652.28,1900.11,61064.12,368060.26,50.00,1650.09,50.00,33736.72,5200.87,600.01,1950.13
25.5406,15506.65,0.00,948167.99,13313861.24,9074597.86,4953830.58,5750.93,13555.20,113163.70,1881435.98,8952.29,4650.62,17959.25,101344.61,1494264.97,1150.04,500.01,279239.51,44858.23,20662.38,1400.06,21163.12,6401.20,17408.92,104421.00,92401.85,100.00,0.00,50.00,0.00,100.00,6001.09,6801.40,7051.51,3300.33,59056.75,341746.37,50.00,1000.03,0.00,28977.10,2150.15,1250.05,1700.10
26.5615,8401.95,0.00,1095666.43,12113502.61,6953786.09,2766305.92,2700.21,13254.97,85708.79,1055259.79,5100.74,1850.10,10253.02,57896.27,747898.60,850.02,1500.06,170891.36,24016.70,15006.53,900.02,20712.56,4250.53,8302.03,77677.77,47416.40,50.00,0.00,0.00,0.00,50.00,4200.53,3800.44,8152.02,2400.18,37242.48,310072.25,0.00,750.02,300.00,35189.95,5450.96,1300.06,1550.08
27.5830,9102.29,100.00,1177969.85,13615665.93,6510306.79,3909096.18,5650.90,13855.43,68031.62,1170665.46,7451.59,1950.11,9752.73,46812.96,768485.22,650.01,650.01,271263.85,32831.20,22464.64,1250.05,24717.89,5350.84,15356.95,117254.59,68187.25,100.00,0.00,0.00,50.00,50.00,6101.13,5650.97,8502.20,2500.19,49374.63,501139.17,0.00,500.01,200.00,32734.58,5400.94,1200.05,2200.16
28.6039,16407.44,50.00,1594551.70,9712010.37,6466934.13,4659668.07,4350.53,9702.66,64116.91,1395960.29,8151.90,1600.07,9502.59,62512.22,835369.94,850.02,550.01,183418.90,32881.30,21563.49,1100.04,20762.63,6201.13,27422.13,109452.63,51377.96,300.00,0.00,0.00,0.00,100.00,7501.70,6901.44,7651.78,2750.23,66987.30,496809.68,0.00,450.01,50.00,46469.65,4250.58,750.02,2050.14
29.6259,14756.02,0.00,927471.51,11058944.00,8673748.63,5583289.97,4200.50,12654.53,97821.89,1644295.15,5850.98,1450.06,10803.35,72450.69,921622.97,350.00,750.02,428244.78,28323.23,15456.93,1200.04,22214.45,4500.59,14806.46,67032.43,49923.61,150.00,0.00,0.00,150.00,150.00,5150.80,7151.55,7651.78,2600.21,74469.65,361822.86,0.00,950.03,150.00,23017.10,2450.19,700.02,2950.29
30.6468,14055.46,0.00,544196.74,10545891.64,5662429.03,2998071.75,3650.38,14906.28,95458.93,1177889.97,5500.86,1250.04,13255.04,60806.19,687598.01,350.00,200.00,675248.21,28172.98,14656.23,950.03,22214.45,4650.63,8452.11,86419.98,72605.58,200.00,0.00,0.00,0.00,150.00,3750.43,3800.44,7951.92,3450.36,59909.85,325876.18,0.00,600.01,200.00,43962.33,7751.94,1850.11,3950.52
31.6677,15256.44,0.00,1614721.52,18505183.23,8383366.59,3312463.75,5600.89,12704.56,82995.79,1066580.39,6951.38,2600.19,10002.87,67982.70,807392.25,650.01,1300.05,203390.73,30927.69,20011.62,1050.03,20812.69,6101.09,13105.06,122743.29,73559.69,100.00,0.00,0.00,150.00,0.00,4550.63,6451.26,7301.62,2700.22,49224.18,371691.29,0.00,700.02,200.00,32935.00,6801.50,1150.04,2350.18
32.6886,8802.14,0.00,1357135.67,9977287.72,5760037.63,4021587.20,8251.92,13855.43,83598.65,1291801.88,11803.98,3450.34,17759.05,127113.15,938965.84,550.01,650.01,280916.36,30877.60,20261.91,1450.06,21062.99,5800.99,18209.76,109704.24,50475.24,150.00,0.00,50.00,50.00,200.00,6551.30,6101.13,6751.39,1800.10,41101.73,415633.94,0.00,800.02,100.00,80860.64,4100.54,900.03,1000.03
33.7096,10052.80,0.00,863620.14,6016004.82,6396904.05,4718082.92,3550.36,6601.23,60102.75,1425339.39,5500.86,2100.13,8552.10,67129.39,1621985.09,100.00,200.00,211588.31,29875.84,18109.51,650.01,20362.14,6001.06,18259.82,77878.70,42603.62,150.00,0.00,0.00,0.00,150.00,6551.30,4300.56,6801.41,1300.05,44610.94,269866.29,0.00,450.01,100.00,34738.94,4300.60,400.01,1750.10
34.7315,10002.77,0.00,429765.54,9078699.42,7246666.57,3589321.56,3050.26,7951.79,90382.14,1254533.91,5200.77,1600.07,12554.52,68434.47,776578.00,400.00,50.00,223841.34,33732.94,14956.49,1250.05,21463.49,5650.94,13655.49,58400.54,54838.81,250.00,0.00,0.00,0.00,150.00,5851.03,5100.79,5851.04,2600.21,68794.81,341695.32,0.00,1050.04,150.00,29578.23,3500.40,1300.06,2150.15
35.7530,14355.70,0.00,1594044.76,17842053.52,10027035.38,4609506.35,4350.53,16007.25,121015.81,1367928.16,6601.25,1350.05,12204.27,53582.47,650198.06,300.00,200.00,196612.90,27271.54,17258.64,1800.10,21914.06,5200.79,13955.74,84610.88,66982.42,200.00,0.00,0.00,0.00,150.00,3800.44,3500.37,7251.60,2500.19,43307.43,297541.88,0.00,1150.04,200.00,76890.48,5450.96,1450.07,2100.15
36.7739,8051.79,50.00,1385244.37,15816456.60,9106824.42,3906601.65,5250.78,16707.89,115881.34,1564670.35,10353.06,3450.34,11303.67,49771.16,820484.98,650.01,400.00,346338.44,31979.61,22364.51,2700.21,20762.63,5700.95,12104.31,116348.39,60407.73,250.00,0.00,0.00,0.00,150.00,7551.72,5250.84,6851.43,2800.24,36089.89,316901.81,100.00,950.03,0.00,24168.85,4550.67,1100.04,1000.03
37.7948,9252.37,0.00,943251.00,8095433.77,4162020.01,4660442.29,3850.42,8852.22,46962.76,1071255.79,12754.65,2000.11,8201.93,62662.75,1006971.51,550.01,250.00,231795.24,27421.77,20462.14,1850.10,21964.13,5500.89,17909.45,115391.86,50725.99,500.01,0.00,0.00,50.00,50.00,9202.56,5550.93,6901.45,1500.07,55092.91,372918.86,0.00,550.01,100.00,192388.13,4000.52,350.00,550.01
38.8168,9602.55,0.00,544505.92,5348866.92,7313497.82,4569649.71,2800.22,9202.40,90432.41,1964721.53,17258.51,2100.13,10653.26,93098.68,984221.31,750.02,300.00,270552.84,48417.83,26770.79,1900.11,21163.12,6451.22,17609.13,91898.73,56494.25,250.00,0.00,0.00,0.00,300.00,8051.96,3150.30,6701.37,1350.06,49976.46,312467.41,0.00,500.01,350.00,21765.29,2150.15,150.00,1500.07
39.8377,10653.14,0.00,529055.63,9651896.31,7219204.85,3125077.22,4600.60,7451.57,98123.56,1281424.74,5350.82,650.01,9452.57,66376.52,531562.66,200.00,500.01,461176.67,21112.91,9052.38,1500.07,19210.81,5300.82,11303.76,73760.31,65677.33,350.00,0.00,0.00,0.00,0.00,4950.74,4800.70,7351.65,1900.11,97591.15,250815.53,50.00,450.01,200.00,130850.70,1800.10,1150.04,1950.13
40.8586,8451.98,0.00,1116057.74,10073453.35,4964964.95,2222145.56,2850.23,12954.74,76466.23,845402.66,4500.58,2550.19,9802.76,59852.89,429496.15,200.00,400.00,291896.25,21062.85,14756.32,1550.07,20912.81,5800.99,9002.39,100145.28,57698.29,50.00,0.00,0.00,50.00,0.00,4400.59,3700.42,8152.02,1600.08,34586.64,170335.61,0.00,600.01,200.00,21865.43,4800.75,1300.06,1900.12
41.8796,7701.64,0.00,870879.90,8042411.90,3502076.25,2884499.48,3800.41,8101.86,45208.16,695993.72,6951.38,1400.06,8452.05,47314.32,734250.80,1050.03,550.01,172507.32,27271.54,18409.83,1550.07,22314.58,5851.00,16407.93,140379.53,73810.79,150.00,0.00,0.00,50.00,200.00,5600.95,4850.71,6851.43,1900.11,32632.62,287514.31,0.00,1100.04,200.00,29678.42,4450.64,300.00,750.02
42.9015,9202.34,0.00,754317.55,8498076.75,4597577.06,2559876.23,3650.38,7051.41,45960.10,1198772.29,4800.66,900.02,7751.73,51977.62,714502.12,400.00,400.00,271720.98,26770.75,16507.91,650.01,20512.32,6251.15,20612.51,116600.09,51628.72,400.00,0.00,0.00,0.00,100.00,5350.87,3600.39,8302.10,2200.15,79191.81,375476.62,0.00,650.01,150.00,29828.71,4600.68,300.00,1450.07
43.9229,11853.88,0.00,425618.76,6117277.09,4256294.24,2793337.95,2500.18,5750.94,61256.73,952326.68,4300.53,1150.04,8802.22,62261.33,629920.91,100.00,200.00,497926.33,30727.34,16407.81,900.02,21113.05,5000.73,14856.50,75367.37,57748.48,50.00,0.00,0.00,0.00,0.00,5500.92,4700.67,7451.69,1200.04,53688.23,296727.25,0.00,500.01,500.01,30179.29,3850.48,650.01,2700.24
44.9439,15056.27,0.00,827057.83,11220527.59,6104937.64,2630414.90,2950.25,10753.27,79328.90,979039.18,4300.53,1750.09,10453.13,45960.69,466995.66,250.00,0.00,180084.07,23866.50,13955.65,1250.05,21763.87,4800.68,11704.04,88380.06,48068.24,100.00,0.00,50.00,0.00,100.00,7251.59,4750.68,7001.49,3000.28,51029.72,238736.09,0.00,650.01,100.00,31431.88,2850.26,900.03,1950.13
45.9648,9202.34,0.00,612952.70,9673233.03,4648263.78,1950332.66,2900.24,9002.29,61658.13,1057929.22,6551.23,3600.37,10303.05,45810.29,415000.06,550.01,250.00,142888.70,25819.30,15456.93,1050.03,21813.94,5150.78,13755.57,108395.88,59805.60,200.00,0.00,50.00,0.00,50.00,3750.43,3550.38,7001.49,2150.14,36991.91,238076.59,0.00,850.02,150.00,27674.71,4300.60,1500.07,1450.07
46.9868,9502.50,0.00,823657.15,9049208.80,4391994.24,2862617.06,2600.19,8251.93,48065.73,859773.85,7651.67,1450.06,8051.86,39144.03,549714.81,700.01,300.00,225411.53,14105.77,12204.32,750.02,23766.54,4800.68,13255.17,80591.35,36439.23,100.00,0.00,0.00,0.00,200.00,3500.37,4200.53,6651.35,1800.10,43909.04,305028.42,0.00,350.00,150.00,50783.16,4450.64,800.02,1100.04
48.0077,8451.98,50.00,1093077.56,7997747.05,5318302.85,3993092.67,3050.26,8952.27,61056.03,1222692.12,8051.85,1650.08,5800.97,37139.64,652118.08,250.00,400.00,99938.35,23415.88,14906.45,1000.03,25719.37,6001.06,11153.66,60558.10,28974.81,50.00,0.00,0.00,0.00,50.00,5050.77,5901.05,6301.21,1000.03,47318.55,399180.14,0.00,350.00,200.00,42508.28,3550.41,550.01,1950.13
49.0286,14555.86,0.00,875127.46,9132282.24,6685173.59,4471273.93,4800.65,9502.55,71093.71,1191501.10,26119.49,1450.06,11303.67,73354.47,937489.08,550.01,100.00,133111.04,28373.31,13705.45,550.01,20211.96,6401.20,14306.03,68538.44,47967.96,200.00,0.00,0.00,0.00,100.00,4350.57,3300.33,5901.06,3750.43,53838.73,317564.53,0.00,800.02,50.00,37645.72,3800.47,750.02,2200.16
50.0495,9402.45,0.00,754942.99,10677322.11,5119352.07,2563716.85,2050.12,6201.09,51926.70,811398.50,9202.42,900.02,9252.46,35085.38,413873.64,250.00,50.00,260347.78,20462.12,12554.57,1200.04,22264.51,5350.84,9402.60,57096.11,42202.61,200.00,0.00,0.00,0.00,100.00,3400.35,2300.16,5801.02,1900.11,35238.03,201437.41,0.00,800.02,200.00,28275.80,3150.32,1600.08,1850.11
51.0710,11053.38,0.00,1137723.76,10692371.33,6315666.94,2973522.33,8502.04,22264.01,65572.28,887032.54,8552.09,2850.23,9752.73,34434.07,699717.98,500.01,1150.04,124799.31,20512.19,15356.84,1400.06,21263.24,5500.89,19961.73,119268.58,73760.57,0.00,0.00,0.00,0.00,100.00,4250.55,4500.61,6851.43,1650.08,37843.86,332559.21,0.00,750.02,300.00,566219.20,4050.53,1250.05,3150.33
52.0929,7101.39,0.00,919950.90,11252708.06,5280211.06,4167973.92,5150.75,11553.77,58748.17,1731154.14,9252.45,4150.49,10102.93,43805.13,652740.88,300.00,300.00,160391.39,44858.23,20061.67,1500.07,22364.65,5450.87,12104.31,90843.04,69944.39,200.00,0.00,0.00,50.00,200.00,7951.91,8502.19,7701.81,4600.65,71305.56,478009.68,0.00,650.01,50.00,32584.26,3600.42,900.03,2000.13
53.1139,13204.82,0.00,1072262.91,8792760.35,6288506.00,3517473.91,3550.36,8802.19,107629.06,1392698.66,8351.99,1600.07,9252.46,58799.31,760233.61,500.01,350.00,158423.36,31779.24,20762.51,600.01,23365.99,4550.61,12954.94,83555.66,44408.25,150.00,0.00,0.00,0.00,0.00,3600.39,3300.33,6351.23,2250.15,54240.06,299884.28,50.00,550.01,50.00,20263.25,2750.24,100.00,1100.04
54.1348,9252.37,0.00,403361.68,4976955.58,3512073.91,1532556.97,4150.49,8652.12,58497.33,1010963.50,8602.11,1500.06,9702.70,64268.61,902980.88,550.01,250.00,294642.27,24617.55,12304.39,1100.04,23516.19,5750.97,11503.90,103817.29,69392.13,150.00,0.00,0.00,0.00,250.00,4500.61,3400.35,6201.17,3000.28,44310.11,228034.45,0.00,850.02,150.00,29478.04,2250.16,950.03,2400.19
55.1557,9452.47,0.00,664378.29,8806414.26,5394559.50,1952637.15,4800.65,7201.47,65070.42,877311.25,25268.24,1450.06,9552.62,58648.79,623961.49,550.01,300.00,351133.77,28223.07,15907.34,1550.07,21062.99,5901.02,14055.82,121887.16,73760.57,50.00,0.00,0.00,50.00,200.00,5350.87,6051.11,8202.05,2150.14,45312.87,227831.67,0.00,500.01,50.00,22065.71,2650.23,650.01,1900.12
56.1777,8251.88,0.00,722502.56,8614338.47,4587180.96,2718399.47,5600.89,6651.25,62460.96,698542.20,4850.67,1850.10,8652.15,36488.26,519505.82,300.00,150.00,145157.53,15707.15,11904.11,1150.04,22715.11,4200.52,11203.70,76673.21,74112.10,250.00,0.00,0.00,0.00,100.00,3750.43,4050.50,5951.08,1850.10,32632.62,296829.06,0.00,1300.05,300.00,24669.64,5901.13,1150.04,1350.06
57.1986,9952.74,0.00,863562.03,9577358.81,5881245.44,5048390.35,6001.02,10353.03,76215.14,1692077.58,9602.63,2550.19,11804.00,58949.82,1813583.05,900.02,600.01,330584.14,32530.64,20011.62,1100.04,21613.68,4300.54,10953.53,77125.25,45160.24,100.00,0.00,0.00,0.00,50.00,6101.13,4400.59,7351.65,2950.27,47820.01,349866.00,50.00,450.01,50.00,27474.36,4000.52,300.00,1550.08
58.2195,10453.02,0.00,707213.49,7105732.19,5298756.37,2292930.13,3100.27,6201.09,42150.56,881591.82,4350.54,1650.08,19961.43,43755.01,934098.26,400.00,500.01,393277.62,24417.26,14656.23,650.01,18810.36,4950.72,11003.57,64572.90,31078.55,250.00,0.00,0.00,50.00,0.00,3400.35,3200.31,7351.65,1850.10,34736.96,268697.20,0.00,350.00,150.00,28526.26,3850.48,450.01,1350.06
59.2410,8502.00,50.00,724375.50,9141277.55,6099939.20,3004659.25,2900.24,9252.42,78173.73,1406873.76,5700.93,2700.21,10453.13,57745.77,2383574.27,400.00,400.00,175992.23,33582.65,17558.95,1100.04,21613.68,4950.72,15156.76,78330.78,45310.64,200.00,0.00,0.00,0.00,0.00,6551.30,4800.70,7551.74,2500.19,60813.17,2373425.05,0.00,750.02,50.00,33436.07,4250.58,950.03,2700.24
60.2629,12454.29,0.00,870588.30,8533615.03,5543388.80,2154218.41,3700.39,8351.97,64267.47,993202.56,4350.54,1500.06,16507.82,43354.01,959386.94,250.00,700.01,150654.31,22014.04,12154.29,750.02,23115.65,4250.53,10703.37,94764.45,57597.95,150.00,0.00,0.00,0.00,200.00,5650.97,6101.13,5500.92,4100.51,57049.62,230597.83,0.00,1200.05,150.00,30179.29,3600.42,1250.05,1550.08
61.2838,7501.56,0.00,987601.98,8863730.67,4133814.94,2398311.19,3350.32,7051.41,43503.86,661392.50,5200.77,1450.06,8552.10,35836.91,679851.82,100.00,450.01,312247.59,78779.43,27221.49,950.03,23766.54,4800.68,12904.90,88882.69,41901.87,100.00,0.00,0.00,100.00,0.00,5050.77,5350.87,7351.65,2450.18,33634.65,330365.24,0.00,750.02,150.00,22416.22,3000.29,400.01,1200.05
62.3048,9352.42,0.00,709841.37,6351572.41,3187106.71,2631729.94,2350.16,7351.53,52378.05,943150.31,6651.27,2000.11,7001.41,95461.44,881939.86,700.01,550.01,262378.13,39144.35,25268.52,1850.10,22865.31,5250.81,18860.48,109351.98,54939.13,100.00,0.00,50.00,100.00,250.00,6851.42,5250.84,6301.21,2950.27,44610.94,341797.47,0.00,850.02,50.00,21164.46,4100.54,1000.03,1750.10
