C:\Agilent\ICPMH\1\DATA\Steven.Christopher Batch Data\LA Test1-20 TSP Sites Batch12.b\020SMPL.d
Intensity Vs Time,CPS
Acquired      : 2018-08-01 12:08:25 using Batch LA Test1-20 TSP Sites Batch12.b
Time [Sec],Li7 -> 7,Be9 -> 9,B11 -> 11,Mg24 -> 24,Al27 -> 27,Si29 -> 29,P31 -> 31,S34 -> 34,Ca43 -> 43,Ca44 -> 44,Ti47 -> 47,V51 -> 51,Cr52 -> 52,Mn55 -> 55,Fe56 -> 56,Co59 -> 59,Ni60 -> 60,Cu63 -> 63,Zn64 -> 64,Zn66 -> 66,As75 -> 75,Se78 -> 78,Br79 -> 79,Rb85 -> 85,Sr88 -> 88,Zr90 -> 90,Mo95 -> 95,Ru101 -> 101,Rh103 -> 103,Pd105 -> 105,Cd111 -> 111,Sn118 -> 118,Sb121 -> 121,I127 -> 127,Cs133 -> 133,Ba137 -> 137,Ba138 -> 138,Pt195 -> 195,Hg202 -> 202,Tl205 -> 205,Pb208 -> 208,Bi209 -> 209,Th232 -> 232,U238 -> 238
11.2435,1850.09,0.00,900.02,200.00,1300.05,8652.11,1150.04,900.02,50.00,2000.11,100.00,0.00,3150.29,2000.11,38592.84,0.00,150.00,350.00,1150.04,1000.03,50.00,21713.80,5500.89,0.00,50.00,0.00,0.00,0.00,0.00,0.00,50.00,150.00,0.00,5650.97,0.00,0.00,0.00,0.00,550.01,0.00,800.02,50.00,0.00,0.00
12.2650,1750.08,0.00,1400.05,50.00,800.02,6501.19,1500.06,1750.09,150.00,2000.11,0.00,50.00,4300.53,2350.16,37440.32,50.00,0.00,550.01,700.01,800.02,200.00,23015.51,5700.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,200.00,550.01,6801.41,0.00,11454.02,1400.06,0.00,650.01,850.02,308799.52,350.00,0.00,300.00
13.2859,2700.20,0.00,1100.03,44254.88,2700.21,11903.99,1200.04,32379.63,650.01,2150.13,4400.55,23966.46,8051.86,1950.11,38592.84,50.00,800.02,650.01,1500.07,550.01,0.00,20211.96,5450.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,350.00,0.00,6001.10,0.00,0.00,0.00,0.00,300.00,0.00,800.02,100.00,0.00,0.00
14.3078,2700.20,0.00,1100.03,38240.98,850.02,6751.28,1500.06,1400.06,150.00,2900.24,0.00,0.00,4150.49,1200.04,37740.97,0.00,50.00,500.01,1000.03,250.00,250.00,19461.09,5350.84,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2850.25,700.01,6551.31,0.00,50.00,6201.18,0.00,300.00,0.00,500.01,150.00,0.00,0.00
15.3288,1950.11,0.00,950.03,24466.78,500.01,6901.34,1500.06,1550.07,300.00,2250.14,0.00,100.00,3950.45,3050.27,40296.71,0.00,150.00,400.00,500.01,700.01,150.00,20011.73,5350.84,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,250.00,4500.62,0.00,0.00,0.00,50.00,400.01,0.00,500.01,100.00,0.00,0.00
16.3497,2100.12,0.00,650.01,0.00,850.02,7201.46,1400.06,1550.07,300.00,2650.20,0.00,100.00,3650.38,1400.06,37690.86,0.00,0.00,350.00,1000.03,800.02,150.00,19260.86,4450.58,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,50.00,6401.25,0.00,0.00,0.00,0.00,550.01,0.00,550.01,50.00,0.00,0.00
17.3706,1400.05,0.00,1100.03,150.00,750.02,6901.34,1150.04,1400.06,400.00,2250.14,0.00,0.00,3900.44,2050.12,39795.55,0.00,0.00,500.01,1150.04,200.00,0.00,21062.99,5550.90,100.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,300.00,0.00,5400.89,0.00,0.00,0.00,0.00,100.00,0.00,700.02,50.00,0.00,0.00
18.3916,2250.14,0.00,900.02,50.00,800.02,7201.46,1500.06,1900.10,250.00,2900.24,0.00,50.00,3600.37,1750.09,39645.20,50.00,50.00,500.01,1250.05,600.01,0.00,17909.39,6601.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,500.01,0.00,5400.89,0.00,0.00,0.00,50.00,350.00,0.00,750.02,0.00,0.00,0.00
19.4135,2200.13,0.00,1050.03,0.00,750.02,7801.71,1400.06,1500.06,50.00,2900.24,50.00,50.00,3800.42,1450.06,37891.29,0.00,200.00,100.00,1300.05,650.01,50.00,19060.64,6401.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,300.00,50.00,6301.21,0.00,0.00,0.00,0.00,250.00,0.00,700.02,100.00,0.00,0.00
20.4349,2650.19,0.00,950.03,50.00,900.02,7401.54,900.02,1700.08,100.00,2500.18,0.00,100.00,3900.44,1500.06,39795.55,0.00,100.00,100.00,950.03,550.01,200.00,21213.17,6251.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,150.00,5250.84,0.00,0.00,0.00,0.00,300.00,0.00,650.01,0.00,0.00,0.00
21.4559,1950.11,0.00,800.02,50.00,700.01,8151.87,1400.06,1450.06,100.00,2600.19,50.00,0.00,3600.37,1600.07,37991.51,50.00,100.00,250.00,1550.07,700.01,50.00,19060.64,395688.29,981376.29,38219328.98,1579832.36,224638.38,0.00,21263.50,5600.94,176077.07,6430337.64,2251500.83,495252.84,509101.38,14357465.95,96457133.41,35490.26,38497.61,409278.55,3143845470.27,1785883.24,1231215.26,660746.26
22.4768,1102526.20,8552.03,834488.89,135923053.04,1146218025.62,49699054.24,29160075.65,5972568.10,685169.40,10570701.80,14215258.13,43909835.36,7513692.36,21647052.05,2562691057.28,514322.77,884851.29,14434390.95,5569894.27,2411769.78,1720755.51,230597.49,8380329.87,4305570.02,26035492.77,3207785.62,747583.56,50.00,31128.93,5450.89,403177.91,8949784.58,3084915.30,1066684.89,583370.76,15420505.03,109270777.44,14356.59,103090.66,516765.83,3350650074.89,1996123.87,1116236.26,1040534.59
23.4988,1133189.19,8451.98,440110.80,143697928.21,964390721.56,42888994.71,28106750.63,6198345.06,591348.16,9588674.43,14204325.32,39594210.26,8278597.84,20781669.21,2816810662.96,499035.27,1088956.47,14036070.63,4238290.33,2698381.70,1707240.86,241699.61,8788322.85,4455428.22,16466387.87,3692254.38,684275.60,0.00,30177.18,7101.51,376206.99,8487293.94,3535769.22,1029470.24,609394.20,17223897.26,111103802.48,12905.33,105406.13,467386.09,3495355678.13,2103708.84,1322900.03,685405.97
24.5197,1123179.61,6601.21,420142.49,158595978.54,1113293624.88,43854444.73,30984585.07,6671407.96,544260.80,9457200.99,13492054.99,45851951.02,9727007.25,20984612.97,3018429267.47,577414.61,1273802.67,15372109.72,5945445.84,3244781.52,1662287.93,260625.08,9307900.21,4676548.15,19223916.05,3661026.25,715222.57,0.00,34635.81,1950.11,346267.17,9402808.80,3295073.90,1133278.74,655527.70,20903808.28,136201578.04,3000.29,263311.07,439128.23,3333410874.51,1984998.29,1333356.08,716390.79
25.5406,1270444.95,6301.10,465691.95,132626202.96,1051058423.49,42790232.21,28777050.64,6088556.39,609193.23,9226640.05,17862806.65,52185485.54,10234528.35,23204353.64,3207812271.70,602238.73,1174057.84,14737608.14,4385591.89,3000746.36,1718309.41,244945.39,8320820.50,4332274.71,16416720.68,3950745.79,693699.72,50.00,31379.39,17809.49,307363.92,7226704.07,3573636.80,1071962.52,589328.72,20026533.26,140861803.15,21715.08,118953.35,417749.81,3030900067.75,1865775.63,1173459.40,686242.64
26.5615,1013533.42,7201.44,384050.28,131401127.94,937326820.95,40544107.16,29920135.04,6159768.89,547922.13,10387211.95,14707978.45,45887172.90,8114697.06,21741642.67,3128387669.92,560368.42,1293269.66,15389501.91,5431143.87,3738858.68,1696244.37,251844.71,9329346.30,5174050.90,19735353.57,4440423.54,749098.75,50.00,34786.12,5300.84,320151.74,9229540.05,3110086.79,981409.01,603014.27,19672073.88,128165752.86,34838.79,135084.34,466407.38,3035921067.86,2025239.69,1137206.47,697384.29
27.5840,1014105.98,7201.44,468359.82,135027565.52,1177130526.31,51875529.28,30891606.94,6408202.88,652353.63,11743833.07,16878641.00,48552372.96,7263197.82,21856133.30,2885567664.50,481242.39,944850.70,12784386.22,5378919.65,2673640.88,1441008.92,227658.48,8130581.43,4310802.83,15904520.67,3955626.26,587109.14,0.00,26470.92,3800.43,260270.51,7121491.57,2514960.41,849138.30,552785.56,14677762.83,80007158.04,17609.92,122883.72,393785.14,2890720064.61,1620500.62,1060665.36,576873.99
28.6039,1144100.32,6851.30,282497.59,145210178.25,1023851922.88,39658869.64,25017925.56,5866700.52,692758.76,14593987.83,15168634.71,37503875.84,8354484.56,19227236.37,2233026849.91,404211.07,966445.14,12574674.50,4124884.86,2477835.60,1399770.44,222035.09,8014546.27,3628679.38,15546920.66,3221248.70,571433.61,50.00,24267.58,4250.54,259915.02,6926299.37,2541429.94,959256.37,518747.47,15200826.90,92336245.81,6201.23,102335.71,345147.20,2861517063.96,1327300.42,883574.92,567427.11
29.6259,853882.73,6651.23,341455.38,141609915.67,998940522.33,40879210.29,25106334.94,5617420.44,711382.00,11100136.97,14275436.26,41600854.05,9470766.62,20898933.28,2516909256.26,459770.91,1163264.48,13520075.30,3806530.16,2581943.61,1397928.45,220515.61,8284985.34,3757051.26,16558711.31,3126035.62,619229.46,0.00,29225.50,2450.18,283088.73,7447442.35,2450411.19,992867.60,501264.85,12834044.82,72582176.62,14256.50,120263.36,380305.04,2916029065.18,1854589.30,3285827.03,530163.59
30.6468,695476.63,5700.90,249110.43,129967065.40,911764320.38,39237332.13,25452970.88,6113979.82,636694.01,8946824.42,13283897.17,36689710.20,9280583.80,16192287.86,2123483647.46,373891.44,935091.43,10065622.10,4305426.27,3218185.81,1263286.36,206188.11,7498185.32,4078137.20,16735672.25,3044278.58,508616.61,0.00,26571.08,3200.31,297995.71,5712751.69,2243886.57,927985.18,507296.59,12571510.44,91001964.53,6301.27,115628.40,358904.13,2920329865.27,1794335.78,909466.33,606601.53
31.6687,791298.75,5600.87,361337.56,129582315.40,893651419.97,42883722.83,25164525.56,6095781.39,654688.20,8917488.48,12572701.06,36613541.44,7280125.16,15640772.22,2606629658.26,485097.72,1053086.16,12169997.93,8506153.32,4004506.34,1257750.03,222946.88,7829672.83,3688373.13,14257194.07,2609510.21,508307.53,0.00,28624.46,5600.94,362150.11,6180652.48,2518059.82,907750.41,475512.80,12171318.24,73740582.90,14106.37,451666.95,326602.13,2816560062.96,1770782.85,901427.36,569191.52
32.6897,1036343.38,6601.21,271327.86,139011453.11,970758521.70,37940178.97,21970820.80,4923582.53,380991.22,7414195.48,10027903.35,32923066.36,5966797.40,18493605.10,2137015247.77,389223.67,907215.35,9844511.94,7237907.19,4352862.99,1169026.20,188990.74,7484325.95,3307301.64,12817519.82,3580341.10,426585.56,100.00,19961.90,3100.29,352291.71,6297720.45,2124463.13,809983.90,431671.93,13872530.00,77598657.98,3050.30,152595.19,351231.50,2450384254.77,1525290.95,923493.18,592198.35
33.7106,820109.10,6251.08,275845.73,108450214.92,898594120.09,33600925.75,21625736.42,5296304.81,418788.00,7661907.20,10609424.46,37691885.22,6233583.34,18243728.53,2368021852.93,369907.33,966550.80,10508233.05,3562608.67,2374007.28,1131419.46,188030.19,6782458.75,3169945.58,12748055.75,3058642.06,495174.77,0.00,22915.68,2050.13,302373.69,5429279.81,2094194.38,820853.92,431466.56,11119626.81,82874701.85,3600.41,134277.37,343051.47,2617910858.51,1268294.95,876323.07,596512.61
34.7315,768183.02,5850.95,304501.74,106458402.38,859026719.20,27066303.73,23220550.52,5802515.75,517365.44,7837770.49,11256548.69,34429172.64,6913533.75,17210394.13,2196260849.09,506394.25,1092893.38,10889669.77,4120096.19,2499874.67,1177744.85,207858.21,6939432.97,4102477.44,15919789.42,2725846.74,506092.30,0.00,25519.44,3450.36,269770.15,5386002.07,2241857.08,808566.77,485036.44,13473995.61,107124989.89,6701.44,110289.82,344227.11,2586758857.82,1252968.29,891147.87,583001.87
35.7530,772459.64,5800.93,331573.35,107679664.91,862667819.28,35542672.67,22668441.13,5788189.19,442919.79,7575135.33,12442084.65,39613060.26,7566687.67,15958222.23,2332611052.14,412861.48,851331.37,12133744.80,3878639.15,2475752.40,1460490.85,206137.53,7700351.73,3662514.93,19600528.56,4211466.50,676989.86,0.00,28874.89,3100.29,308178.79,6486918.11,2635964.90,959627.27,527573.16,13176923.73,86698595.69,4000.51,109685.56,412615.10,2863521464.00,1951621.53,987105.69,535392.69
36.7749,956587.23,6701.24,345837.85,131227415.43,999271522.34,41025404.04,25820886.51,5542039.97,483212.17,8424298.63,14772589.39,38704757.12,6370526.31,17278020.70,2366175052.89,494816.81,869396.99,12622363.56,5488842.70,2983270.97,1620206.87,220819.46,7855859.55,3804520.01,16829445.69,4570509.09,668875.06,50.00,25970.14,2700.22,262657.60,6876765.78,2647968.61,842930.59,477365.64,13309773.73,103612477.32,4400.62,113210.72,396759.51,3015925267.41,1846553.17,957607.54,620497.43
37.7958,921659.00,6351.12,249820.15,114174965.05,889069719.87,35338478.91,22740189.57,5091189.57,469497.37,6865696.25,12425976.84,34670278.90,6703587.65,15613456.60,2108299247.12,477953.23,872497.19,10551652.58,4154154.78,2415641.66,1552185.97,215299.61,7176004.85,4032930.95,13293342.48,3163130.34,594564.03,0.00,25218.99,6751.36,254278.91,6464290.77,2375415.68,823217.99,507348.16,11285652.60,67107301.50,28175.38,143912.99,380048.89,2466275055.13,1600184.70,861036.64,483491.12
38.8168,675904.70,4300.51,231224.37,104847058.59,866888819.38,31201450.70,20109647.32,4409510.65,450765.78,7149896.25,10233191.63,28751588.14,8303234.56,13586345.62,1572506135.15,336435.31,899108.42,11647021.35,3679489.54,2416201.03,1375931.87,180802.73,7062357.97,3336757.89,12876587.01,3636437.19,601504.02,50.00,21764.14,2550.19,213714.21,5499961.84,2579596.35,822114.86,477880.33,11998961.21,85961808.17,8402.26,90965.35,368116.24,2607404658.28,1800280.51,1248978.64,605977.21
39.8377,764428.83,5350.79,296926.86,119574627.67,856469419.14,37577622.71,24198913.04,5402338.79,630060.95,9839554.13,13209012.80,35340685.16,9325626.77,16495528.49,2128852647.58,460006.21,1023911.74,11505871.35,4485325.49,2485454.35,1763341.64,227962.48,8038387.68,3434425.08,13004422.95,3992721.18,563575.26,0.00,24968.61,2250.15,219590.02,6644068.90,2860880.53,862771.80,455197.03,11488998.69,75227626.68,2300.17,92776.00,355476.55,2582710257.73,1801547.50,1260199.34,671503.97
40.8596,669990.59,6751.26,266963.41,127691890.35,860171219.23,36876113.32,23937022.41,5537038.01,506505.43,8739742.38,16003006.61,35830232.05,8174786.12,17793901.96,2369345052.96,543751.18,968875.61,11313744.78,3400734.84,2229162.75,1669799.26,209326.01,7445979.07,3954450.87,16413451.93,4341166.11,651098.35,50.00,24117.37,2900.25,239359.97,6059685.29,3173778.59,868828.63,453603.57,12188194.80,83461108.12,2850.26,100674.91,332015.19,2562834257.28,1618556.68,927740.16,451063.93
41.8806,796311.93,6601.21,258085.43,117122040.12,914992620.45,40022347.77,23044064.58,5342198.56,497914.71,10572958.83,12377536.21,31190969.45,5313974.73,15291337.84,2221285249.65,368988.00,794315.06,10837313.52,4448278.62,2705190.69,1401431.67,200268.28,7529279.07,3228223.31,16296987.86,2407129.16,576295.13,0.00,22865.61,2400.17,239309.26,6067198.57,2379907.28,709389.66,454939.95,17939737.90,99735539.73,12805.25,93681.41,308894.95,2857632063.87,1301055.01,970699.05,515883.26
42.9015,748950.70,5500.84,264680.06,126974002.84,1039767223.24,39884469.64,23709020.84,5199366.52,436563.44,7843557.21,11334887.75,32935228.86,7527756.42,18316967.60,2531186456.58,487411.19,2025699.85,12063701.05,4811279.80,3008328.19,1643693.59,218793.63,7801757.99,4495562.21,13400194.05,3494389.14,716265.54,100.00,21413.69,5400.87,246919.27,6826749.37,2698618.42,931368.87,532168.47,21113411.41,134214240.50,69454.02,117794.56,351231.50,2574652257.55,1303118.39,1101466.04,553941.66
43.9229,763855.29,5550.85,439137.51,122944652.75,975194521.80,33762094.50,20234037.95,4989163.00,429338.39,8393441.59,10750440.08,34346782.02,8152531.43,15373322.22,2148625648.03,413936.78,1070282.64,11789844.01,3926539.54,2529724.08,1316006.87,219857.18,7339679.07,4060350.87,13836680.00,5096359.88,672255.73,0.00,23967.15,2600.20,240222.27,9403900.21,2913614.91,965507.15,558525.70,14965675.33,83331045.61,4800.74,103694.67,373287.61,2473131855.28,1275177.76,1140596.61,570177.60
44.9449,957455.59,4500.56,343901.25,118647315.15,944055221.10,35577028.92,23477317.71,5309667.70,463234.19,6057748.57,11285686.19,35589663.30,7371726.73,14595567.51,2188631648.92,388916.93,884956.47,10647008.05,3882173.13,2075367.23,1221778.15,206491.80,7095600.94,4005379.39,14612544.08,3414447.34,616947.96,0.00,21864.27,2600.20,214676.49,7920816.58,2845156.12,860191.52,476078.92,10807440.09,69895232.81,7051.59,116988.52,364891.37,2509216056.09,1347924.15,1130374.44,540209.19
45.9658,893605.78,5550.85,233199.54,116031552.59,921460420.60,33274475.74,21586941.11,5206863.01,412235.56,7077761.10,12516441.69,35710525.80,7225795.47,15689858.16,2419033854.07,382527.01,858576.39,10738508.05,4056369.23,2678661.19,1214324.25,185553.31,6639235.30,3321803.59,13346211.24,2180530.13,537028.63,0.00,21714.08,2100.13,248441.68,7882877.52,2718393.81,788002.85,427617.49,13973276.87,84444683.14,4800.74,104902.74,384762.97,2658062459.41,1336765.56,970379.71,573914.66
46.9868,719021.40,5650.88,240798.52,113875590.05,913565820.42,33690107.00,23665127.09,4944207.92,526532.14,8777715.04,14349001.88,38114141.48,8411832.22,18947856.67,2170888048.52,458590.24,819289.57,10592705.71,3754940.71,2154859.81,1080425.90,181560.71,6915947.03,3463991.09,21300892.66,2908605.14,530063.05,0.00,26170.45,1750.09,286598.03,9971018.19,2519735.21,730223.21,456122.18,12805540.13,98800858.46,2300.17,94184.43,373338.83,2662217059.51,1285805.79,884951.48,524729.26
48.0077,773398.50,6501.17,255549.66,110269327.46,868065819.40,31850088.21,22043641.12,4980320.42,449073.20,7751435.33,13460022.18,35891182.05,6479191.55,15385198.78,2119619647.38,749520.09,810646.65,9954399.44,2501643.61,1556122.50,1104385.67,180550.07,6437264.60,3167595.38,54276676.21,3628526.25,547972.77,50.00,22515.14,2350.17,257680.69,9380829.90,2388331.89,912767.31,488898.84,13433800.30,80384576.80,1550.08,90814.46,360541.41,2628011658.74,1336656.57,961331.66,550105.87
49.0296,682443.62,5050.71,245207.43,150259815.86,904211220.21,34966675.78,24021763.04,5825030.60,589797.23,7932330.65,15116331.59,34842503.90,6440429.44,14816436.27,2147235047.99,688410.90,796983.61,9926352.57,3162797.14,1727923.28,1199801.30,190456.88,6697590.77,3789543.44,45667204.15,3258178.98,490027.45,0.00,25018.69,3900.46,358318.47,7617405.64,2082418.80,821011.54,479578.97,12511848.72,96148583.40,1700.09,93631.09,334313.83,2521920256.37,1427291.63,1097171.90,579470.28
50.0506,802789.13,5550.85,290879.40,120055540.18,959101521.44,35115838.28,23175406.77,5308902.07,547045.42,9903008.03,15882870.67,38587557.11,7534268.14,16672281.62,2540170456.78,517773.30,1013579.32,11236814.31,4056465.33,3262853.00,1174909.60,196322.83,7294573.60,4008006.73,44966863.51,3747106.72,586125.79,0.00,26921.64,3500.37,305988.95,7577062.67,2592567.44,961534.10,535628.72,13231423.73,94606145.86,3700.44,109735.90,385787.95,3018857067.48,1746049.65,996968.48,626226.04
51.0720,834843.28,8201.86,304247.49,127750240.36,1049869323.47,42240732.19,23883517.72,5959958.34,539569.20,8327554.87,18761217.61,35999850.80,7030706.41,16935287.88,2172098448.55,507011.88,909216.43,11496065.10,4227510.64,2612242.05,1600912.54,228165.14,7582893.92,3802301.26,17378784.76,2688902.01,575053.67,0.00,27322.29,3450.36,240526.62,8174463.46,2789448.30,916623.26,598865.88,19711548.88,105514764.86,5000.80,108426.77,381585.92,2728283060.98,1797173.67,1057774.05,622215.74
52.0929,833011.54,6151.05,298299.25,125376477.80,959328621.44,42008419.69,24452080.23,5463077.86,487940.39,7672682.98,16515419.12,39302600.88,9060322.86,19690931.69,2371137053.00,429047.76,940893.77,12578383.09,4754141.51,2535988.34,1331087.33,232827.50,8212052.53,4491635.65,15590881.60,4418542.68,597515.83,50.00,22565.20,3350.34,243519.71,6366836.86,2447996.34,963388.11,699911.00,14061483.13,79954189.29,4950.78,117744.20,396810.80,3181935871.12,1888096.33,1051351.29,648170.33
53.1139,972612.91,7301.48,394318.47,126095715.32,944005921.10,40744422.79,24468967.73,5644863.02,606088.39,9665960.37,12701729.19,37623007.09,7932900.18,21057408.28,2401036853.67,427305.53,1034408.91,13398634.67,5313385.28,2545020.37,1583912.73,261640.46,8977204.11,4490788.77,15447644.10,3470778.98,690835.46,0.00,27272.21,3350.34,278817.51,7037135.31,2694842.64,1067964.28,529070.37,16881739.44,104081352.33,7601.85,127067.15,414566.12,2872189664.20,2053253.17,1953032.47,708167.50
54.1358,883085.86,6351.12,301908.60,126400265.33,899275520.10,32254750.72,24022686.47,5549610.67,418429.65,6854396.25,11853411.20,42162532.19,8849788.48,19613962.94,2355807052.66,419467.39,921806.76,11864908.86,4392350.49,2824712.76,1902284.22,204062.81,7423328.29,3437884.45,15595094.10,2860326.82,784559.98,0.00,27322.29,6101.11,294280.48,7793379.86,2544812.36,1019368.68,529483.36,15524256.60,93012002.08,2900.27,107822.60,367706.70,2899996664.82,2086126.61,1192658.13,625600.94
55.1567,823071.50,6001.00,375625.35,128029527.86,1019062422.78,42597682.20,27416131.86,5990741.54,506711.29,9234086.14,15892125.36,49400435.48,8237595.50,21300712.98,2544901256.88,564809.09,1107477.95,13287795.61,5270634.88,3363000.86,1867490.86,234500.15,8536338.47,4074268.84,15371623.78,4261552.83,725707.15,0.00,29526.02,3550.38,305275.98,8003820.49,2658745.18,929042.40,462806.07,13970103.44,86090114.42,3700.44,108175.05,352305.43,2833971863.34,2056212.55,1201797.59,566908.22
56.1777,989912.42,6801.28,405921.98,117844240.13,958069121.41,42231894.69,25150019.31,5872486.85,555143.86,9946375.22,12291172.15,37979172.72,6999660.31,17871572.27,2564216057.31,524006.55,985315.65,12289618.24,4264601.66,2765610.61,1474460.19,223504.11,8364111.12,4281302.83,15578967.54,3096722.92,645644.25,0.00,28574.38,2100.13,294992.90,8057475.18,2625062.36,944433.81,551337.90,15962633.17,104198864.83,6101.19,145578.41,465119.54,3597499280.41,2114712.94,1197206.28,628361.68
