C:\Agilent\ICPMH\1\DATA\Steven.Christopher Batch Data\LA Test1-20 TSP Sites Batch12.b\011SMPL.d
Intensity Vs Time,CPS
Acquired      : 2018-08-01 11:49:25 using Batch LA Test1-20 TSP Sites Batch12.b
Time [Sec],Li7 -> 7,Be9 -> 9,B11 -> 11,Mg24 -> 24,Al27 -> 27,Si29 -> 29,P31 -> 31,S34 -> 34,Ca43 -> 43,Ca44 -> 44,Ti47 -> 47,V51 -> 51,Cr52 -> 52,Mn55 -> 55,Fe56 -> 56,Co59 -> 59,Ni60 -> 60,Cu63 -> 63,Zn64 -> 64,Zn66 -> 66,As75 -> 75,Se78 -> 78,Br79 -> 79,Rb85 -> 85,Sr88 -> 88,Zr90 -> 90,Mo95 -> 95,Ru101 -> 101,Rh103 -> 103,Pd105 -> 105,Cd111 -> 111,Sn118 -> 118,Sb121 -> 121,I127 -> 127,Cs133 -> 133,Ba137 -> 137,Ba138 -> 138,Pt195 -> 195,Hg202 -> 202,Tl205 -> 205,Pb208 -> 208,Bi209 -> 209,Th232 -> 232,U238 -> 238
15.3277,2150.13,0.00,700.01,200.00,350.00,6101.05,1300.05,1000.03,150.00,2650.20,0.00,0.00,4050.47,1300.05,27271.40,0.00,50.00,50.00,1050.03,850.02,100.00,23165.71,4200.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400.00,50.00,4700.67,0.00,0.00,0.00,0.00,350.00,0.00,1150.04,50.00,0.00,0.00
16.3497,2250.14,0.00,450.01,0.00,650.01,6101.05,650.01,1250.04,50.00,2900.24,0.00,0.00,3450.34,1900.10,24917.87,0.00,100.00,300.00,550.01,550.01,250.00,20962.87,4550.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,200.00,0.00,5000.76,0.00,0.00,0.00,50.00,450.01,0.00,1050.04,500.01,0.00,0.00
17.3706,3150.27,0.00,1150.04,0.00,800.02,7101.42,1050.03,800.02,350.00,2700.21,0.00,0.00,2650.20,1450.06,27321.48,100.00,0.00,650.01,700.01,400.00,50.00,22665.04,2600.20,0.00,50.00,0.00,0.00,0.00,0.00,0.00,50.00,550.01,0.00,5000.76,0.00,0.00,0.00,0.00,300.00,0.00,850.02,100.00,0.00,0.00
18.3916,2550.18,0.00,750.02,100.00,950.03,5400.82,900.02,1000.03,250.00,4300.53,0.00,0.00,3300.31,2150.13,27171.24,0.00,200.00,300.00,700.01,600.01,200.00,22089.26,4550.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,50.00,5150.81,0.00,0.00,0.00,0.00,500.01,0.00,1550.08,100.00,0.00,0.00
19.4130,2750.21,0.00,1500.06,250.00,1000.03,6451.17,750.02,600.01,500.01,3200.29,0.00,50.00,4000.46,2200.14,24166.80,0.00,100.00,350.00,750.02,650.01,250.00,22264.51,3350.33,0.00,150.00,0.00,0.00,0.00,50.00,0.00,50.00,50.00,0.00,4600.64,50.00,0.00,0.00,0.00,200.00,0.00,1050.04,0.00,0.00,0.00
20.4339,2500.17,0.00,950.03,50.00,1150.04,6201.08,1200.04,900.02,400.00,2700.21,0.00,50.00,3800.42,850.02,27922.43,0.00,50.00,500.01,700.01,550.01,300.00,21563.62,2950.26,50.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,350.00,0.00,6251.19,0.00,0.00,0.00,0.00,400.01,0.00,1050.04,0.00,0.00,0.00
21.4559,3250.29,0.00,750.02,0.00,1350.05,6651.25,700.01,950.03,50.00,3450.34,50.00,0.00,3500.35,1450.06,25218.30,0.00,150.00,150.00,900.02,600.01,50.00,22715.11,3800.42,7351.59,817887.91,91195.31,10153.06,0.00,750.02,350.00,350.00,98190.53,240134.16,47267.89,26922.14,773887.13,4452030.18,0.00,2600.22,900.03,1073900.51,21114.40,6201.26,15908.35
22.4768,19810.85,200.00,1370503.45,12584562.00,9711046.31,3689577.43,40295.77,110745.82,139703.86,2286582.28,87870.15,160081.51,38241.93,369639.36,24948691.18,4950.71,11103.56,650525.89,129786.26,149344.52,4800.67,21463.49,8051.90,25719.48,268563.09,110761.67,1250.05,0.00,0.00,0.00,150.00,11704.14,27322.60,9752.89,7751.84,76629.62,1165672.68,0.00,450.01,250.00,170534.20,8152.15,1800.11,2050.14
23.4977,9602.55,0.00,1178329.13,8948539.26,5703861.46,3515335.23,6651.25,44255.33,61909.00,1082106.96,11954.08,37189.62,13955.59,132805.47,6967410.31,1400.06,2500.18,244518.90,41499.85,30476.93,1150.04,22414.71,5000.73,14155.90,106131.58,56092.91,400.00,0.00,0.00,0.00,200.00,8402.13,12504.74,9452.72,6551.31,76529.16,474200.79,1400.06,1100.04,0.00,53542.44,6351.30,800.02,2050.14
24.5187,13505.05,50.00,584151.67,6456262.25,5617478.25,3127092.65,2750.21,17258.42,96866.60,1141749.15,11553.82,28122.66,13755.43,158671.00,5054063.00,1200.04,2450.17,344094.22,37590.90,23966.66,1050.03,20812.69,5200.79,10603.31,68237.23,55741.75,400.00,0.00,150.00,0.00,0.00,10153.11,10553.37,7651.78,6801.42,66937.10,408609.58,150.00,600.01,150.00,61823.21,6551.39,1850.11,2400.19
25.5406,10152.85,0.00,823709.30,11486245.57,6437666.94,3169388.94,3100.27,23215.23,85357.08,1211022.59,7451.59,40146.16,14706.20,171643.41,6259079.83,1250.05,4150.50,234025.01,73857.73,37891.63,1900.11,19961.67,6151.11,14856.50,115190.52,121887.83,550.01,0.00,50.00,50.00,100.00,10353.24,11954.33,8802.36,9352.67,108258.14,504696.54,0.00,850.02,100.00,58610.74,6401.32,1600.08,3850.49
26.5615,11103.41,0.00,1180189.67,12243763.55,7803554.86,4500739.55,4550.58,28422.83,127914.49,1679598.87,15356.74,70442.01,17508.80,147926.86,5657607.16,2200.14,4900.69,306953.94,53231.98,48317.66,2400.17,20762.63,7101.48,15557.13,161011.94,95921.35,450.01,0.00,0.00,250.00,50.00,7751.82,10703.47,9502.75,7301.63,55644.78,482591.81,0.00,400.01,300.00,42257.60,4900.78,1150.04,1900.12
27.5830,7851.70,0.00,1479567.03,12489207.31,6360212.25,4654254.40,2950.25,30626.51,70742.30,1563616.44,10753.30,61407.95,16708.01,143288.25,7274328.29,1250.05,3000.26,217308.70,62262.14,37139.99,2300.15,22564.91,5800.99,20011.79,117657.39,87877.80,800.02,0.00,50.00,50.00,150.00,18210.01,11253.84,8952.44,7351.65,91807.71,635141.32,0.00,1100.04,350.00,55800.39,5601.01,1800.11,2450.20
28.6039,11803.85,0.00,1140268.38,8622134.57,8210864.25,3761935.24,2950.25,25268.05,94051.36,1750230.90,10803.34,58648.47,12554.52,141070.21,5187798.55,700.01,2550.19,314895.03,47064.09,27572.05,1350.05,22414.71,7201.52,18109.66,102207.56,66028.70,550.01,0.00,50.00,0.00,0.00,9652.81,6601.32,8252.07,6201.18,63874.85,339653.30,0.00,350.00,350.00,60869.45,4600.68,1350.06,2000.13
29.6259,12854.57,0.00,784451.92,9615236.15,7718025.17,3486447.73,4100.47,20061.38,102548.76,1407235.48,8502.07,43504.21,19310.70,177804.87,5862760.68,750.02,2200.14,191051.01,43404.52,27121.34,1450.06,22665.04,6001.06,15457.03,92451.72,80943.32,1050.03,0.00,0.00,0.00,150.00,9652.81,7401.66,9902.98,6451.27,62118.08,333222.57,0.00,900.03,50.00,51485.48,3450.39,1800.11,2550.21
30.6468,10202.88,0.00,741866.08,9723218.97,6833425.15,2930507.29,3600.37,25217.97,141971.96,1743102.77,9852.77,64067.50,20962.60,182503.20,7829557.99,1450.06,4850.68,733346.99,59703.11,31979.65,1850.10,20912.81,6051.07,12904.90,121937.50,85666.51,7901.85,50.00,0.00,50.00,100.00,9502.73,8001.94,8802.36,8202.06,62569.81,356609.80,0.00,1200.05,350.00,103192.80,6001.16,1450.07,2400.19
31.6677,7101.39,50.00,1477499.84,12714572.94,6669329.84,2861928.77,5600.89,29424.47,92543.37,1158008.72,12054.15,44105.71,14781.25,101042.86,6936929.06,800.02,3050.27,373087.02,46261.93,40497.55,2300.15,22089.26,6201.13,14956.59,129745.21,72505.15,450.01,0.00,0.00,0.00,0.00,8702.29,6051.11,8302.10,6451.27,33684.76,286547.47,0.00,750.02,100.00,441970.47,7101.63,2050.14,2850.27
32.6886,12104.05,0.00,1048042.41,9055883.80,6339468.50,4359133.30,7851.74,18960.16,62862.40,1402527.08,52980.12,44205.97,11854.03,87570.06,14150351.88,900.02,2700.21,287167.95,53332.29,37540.86,1150.04,22765.18,4900.70,15507.08,113176.99,65727.52,500.01,0.00,150.00,100.00,250.00,7651.77,7801.84,8702.30,4750.69,54791.89,322561.19,0.00,550.01,350.00,61120.42,4900.78,1100.04,1250.05
33.7106,11103.41,50.00,635614.71,7023869.69,7625446.26,3468719.22,3650.38,15656.93,83297.21,1382639.58,8602.11,38943.44,11203.60,120214.32,7958427.52,1100.04,1650.08,517231.41,60556.07,30076.23,1100.04,20312.08,5800.99,20512.39,114737.44,74614.30,800.02,0.00,50.00,100.00,250.00,8352.11,10053.06,7701.81,4050.50,72912.64,445970.27,0.00,550.01,50.00,81664.83,7651.89,1150.04,2050.14
34.7315,12904.60,0.00,1002091.92,11840363.55,8268943.93,3255247.14,2650.20,23515.63,93146.55,1378286.65,5600.90,35636.38,15156.59,116539.41,6753027.49,500.01,3900.44,240462.58,32931.39,18710.16,1200.04,21062.99,5901.02,8201.98,68638.85,56795.25,600.01,0.00,0.00,200.00,0.00,6901.44,4850.71,7751.83,4250.55,34837.18,203968.60,0.00,350.00,100.00,36442.85,2750.24,800.02,1250.05
35.7530,7701.64,0.00,693712.42,6531712.26,3877336.81,1116846.02,2700.21,14455.91,52378.05,762784.44,7201.48,47464.52,11503.80,88926.93,4706959.48,850.02,3050.27,208652.93,30777.43,20412.08,1550.07,21413.43,6551.26,11003.57,99239.98,52982.90,450.01,0.00,0.00,0.00,150.00,5200.82,8902.40,8552.23,5550.94,38244.79,247769.49,0.00,850.02,0.00,31231.48,3850.48,1250.05,1650.09
36.7739,6051.01,0.00,848784.00,7524325.17,4831616.90,2829605.92,3900.43,15957.20,57795.02,951535.67,7051.42,37039.30,10903.41,72199.67,7098215.78,900.02,3200.30,169326.08,34885.23,21663.61,1050.03,22364.65,4950.72,8702.23,68187.03,53986.07,500.01,0.00,0.00,0.00,50.00,8352.11,5300.85,9202.58,4600.65,38094.45,438316.81,0.00,650.01,150.00,96801.73,5551.00,900.03,1700.10
37.7948,10302.94,100.00,805147.87,7762736.11,5448377.86,3759704.77,4350.53,22564.39,59249.85,1436209.21,7101.44,38943.44,10152.96,127012.42,4617211.43,800.02,10703.31,289099.74,37641.01,21963.99,1250.05,24317.31,5901.02,10353.16,67885.81,37641.86,1550.07,0.00,0.00,100.00,50.00,10853.56,5650.97,7551.74,4450.61,37543.17,325621.20,0.00,300.00,200.00,43711.63,5100.84,1000.03,1850.11
38.8168,12154.09,0.00,681396.60,5598521.61,4950791.91,2676410.41,2400.16,17758.92,56691.41,888719.94,6551.23,25368.44,10503.17,96316.15,4961448.94,1050.03,1700.08,167407.49,36939.50,18860.32,1150.04,20562.38,6301.16,8952.36,87224.09,53183.52,600.01,0.00,0.00,50.00,150.00,7801.84,4950.74,7051.51,7551.74,48822.98,274848.49,0.00,400.01,250.00,426392.54,6451.35,900.03,2450.20
39.8377,14305.66,0.00,770271.70,10913418.99,7199824.38,2824523.89,2850.23,24717.27,95509.20,1098833.23,7851.76,40045.93,12054.17,89680.78,4410220.41,600.01,2450.17,250300.88,27772.33,16057.48,1450.06,20412.20,5901.02,9952.92,84058.14,72153.65,450.01,0.00,0.00,0.00,50.00,10003.02,6501.28,8502.20,9502.76,67790.61,342563.24,0.00,500.01,150.00,45115.65,6351.30,1150.04,1200.05
40.8586,9852.68,0.00,765786.44,8168116.59,5951318.49,2010732.08,3000.25,14405.87,56239.98,808153.58,5500.86,27171.15,10753.32,84253.73,3812486.02,650.01,1450.06,147628.32,30426.80,16257.67,1350.05,20612.44,5300.82,8902.33,103968.22,61461.52,600.01,0.00,0.00,0.00,200.00,5801.02,5000.76,7251.60,5100.80,35238.03,243911.92,0.00,350.00,200.00,34638.71,5200.87,1650.09,1200.05
41.8796,6901.32,0.00,779088.88,6197117.33,4941255.19,2683360.41,14606.02,14706.11,56791.75,896338.30,5850.98,29725.32,9252.46,93802.44,5065483.71,550.01,2750.22,159583.95,29425.07,19110.59,1300.05,24066.96,6151.11,12604.68,116197.37,67233.43,650.01,0.00,100.00,0.00,100.00,6951.46,6051.11,7151.56,7101.54,46265.54,332355.09,0.00,500.01,200.00,50783.16,5601.01,550.01,1650.09
42.9015,9702.60,0.00,656704.46,7372261.88,6703822.81,3330069.22,2450.17,15606.89,65471.90,1388171.12,7501.61,32880.98,11603.86,124846.80,6009860.68,700.01,2600.20,272787.60,36438.43,20161.79,1200.04,21663.74,5500.89,14756.42,99441.16,60307.39,700.01,0.00,50.00,150.00,100.00,7601.75,4700.67,7001.49,7201.59,51330.65,366475.08,0.00,700.02,250.00,45767.55,6301.28,700.02,1850.11
43.9229,7801.68,0.00,464204.31,7199411.10,6504214.99,2904777.99,3750.40,13955.51,75763.20,1121738.50,5700.93,30426.52,11904.07,95461.44,4073650.87,600.01,3350.32,317491.90,35035.53,19661.21,1500.07,18760.31,6201.13,13155.10,80239.69,56945.75,500.01,0.00,0.00,50.00,250.00,7451.68,4550.63,8502.20,7401.67,70150.56,338377.13,100.00,250.00,400.01,40853.84,4950.79,1000.03,2150.15
44.9439,9002.24,50.00,744991.18,9630196.31,6722724.37,3116498.70,3300.31,16457.66,72750.48,1136792.12,5850.98,31879.12,14906.37,95310.62,2897157.29,800.02,1850.10,253497.00,38743.45,23115.50,1550.07,21263.24,5650.94,10253.10,79888.02,47967.96,500.01,0.00,100.00,100.00,100.00,5901.05,4050.50,8502.20,5600.96,36991.91,166698.29,0.00,550.01,50.00,28876.91,4150.56,850.02,1000.03
45.9648,5800.93,0.00,537551.67,5525809.50,4191655.56,1369197.69,3450.34,13505.16,55387.26,769104.90,22414.35,27571.79,10453.13,66326.33,3169927.22,950.03,2150.13,530268.03,24417.26,14956.49,1000.03,19911.61,4650.63,9452.63,85967.69,59956.13,750.02,0.00,0.00,0.00,200.00,4550.63,3450.36,7851.88,3200.31,23116.37,220430.94,0.00,400.01,50.00,23618.01,3700.44,300.00,800.02
46.9868,4200.49,0.00,237961.24,2811214.52,2520727.60,1438409.11,2600.19,10853.33,38291.73,710665.01,6901.36,33081.35,11153.57,82143.66,5461036.45,850.02,7051.44,643572.52,45259.28,29575.36,1350.05,21313.30,6801.36,9652.75,86419.98,54437.51,700.01,0.00,0.00,0.00,150.00,8402.13,6051.11,8452.17,7901.91,38846.22,325723.23,0.00,800.02,50.00,41405.29,6201.24,700.02,2500.21
48.0077,10553.08,0.00,714180.39,8556323.63,7111734.53,3450646.56,3300.31,19961.26,96615.22,1745877.97,8552.09,30626.88,9902.81,103909.71,4418505.57,800.02,2550.19,315811.48,40647.82,24968.08,1150.04,23315.92,6551.26,12804.83,92099.81,59354.01,350.00,0.00,0.00,0.00,300.00,6001.09,4650.66,8552.23,7201.59,43357.56,312263.56,0.00,750.02,100.00,51936.98,5400.94,1000.03,1600.08
49.0286,8702.09,0.00,610649.96,8408179.88,5897383.73,2322628.96,2000.11,17258.42,56290.14,1044564.57,5400.83,32329.95,12004.13,122127.59,5049806.75,800.02,2500.18,244417.49,39946.19,18059.46,1250.05,23365.99,7851.81,9552.69,75166.48,62415.00,900.02,0.00,0.00,0.00,0.00,6751.38,4350.57,6951.47,6051.12,28975.72,220532.26,0.00,350.00,200.00,469307.58,3300.35,850.02,1150.04
50.0495,6651.22,0.00,528180.53,6110632.17,4784203.23,1850961.56,3250.30,13855.43,56741.59,822183.71,5100.74,39845.48,10403.11,91037.81,3524543.05,700.01,2450.17,173113.36,29775.67,16157.57,1100.04,21062.99,5650.94,5000.74,53484.34,39345.73,200.00,0.00,50.00,0.00,0.00,4300.56,5700.99,9802.92,5300.86,33835.07,181606.36,0.00,650.01,50.00,29728.52,3350.36,850.02,750.02
51.0720,5900.96,0.00,413849.33,4621650.49,4418461.43,1847802.97,4250.51,14205.70,58848.51,707022.13,5700.93,40998.14,10953.44,88374.10,4386400.10,850.02,3300.31,442958.99,32380.36,24116.87,1400.06,22614.98,5300.82,8952.36,105024.72,51879.48,850.02,0.00,50.00,0.00,150.00,6401.24,6901.44,8802.36,5650.98,39347.42,331232.62,0.00,500.01,50.00,38848.69,6151.22,850.02,1650.09
52.0929,6451.15,0.00,683421.11,7559124.39,4498593.07,2308212.75,3800.41,13054.82,71394.94,1326525.52,6301.14,38592.66,11653.90,126659.87,8263465.81,1050.03,4100.49,304918.37,43304.27,25819.33,1350.05,21864.00,6601.28,18660.25,159548.18,84761.96,1200.04,0.00,0.00,0.00,200.00,10603.40,10253.18,9352.66,10753.53,80447.94,518623.79,0.00,500.01,200.00,47422.52,5901.13,600.01,1750.10
53.1139,10002.77,0.00,750565.54,8681282.23,7638495.48,3135701.83,3900.43,13955.51,108031.51,1525986.75,7351.54,30276.26,15406.81,103104.93,5045692.69,850.02,3100.28,228907.11,47465.19,30276.58,2300.15,20612.44,6201.13,11253.73,107037.26,52631.81,950.03,0.00,0.00,50.00,50.00,6601.32,6851.42,9002.47,6101.14,63724.27,325366.17,0.00,600.01,200.00,38848.69,5000.81,600.01,1300.06
54.1348,8401.95,50.00,520769.40,6323913.03,5518450.90,1824482.66,2950.25,14555.99,57995.68,970290.45,6601.25,23966.46,12654.59,96718.36,5597233.33,1000.03,2650.20,367570.61,41098.89,20762.51,750.02,21163.12,5050.75,9552.69,69542.53,59002.78,500.01,0.00,0.00,0.00,50.00,7051.50,11954.33,9002.47,6751.39,44510.66,258991.92,0.00,700.02,0.00,35791.33,3500.40,1250.05,1750.10
55.1557,9152.32,0.00,901031.76,10847393.21,6654524.37,2648665.68,4100.47,22163.89,98777.20,1156308.33,10603.21,44356.35,14055.67,106877.61,5586848.56,800.02,2450.17,287981.33,65323.41,44507.42,1500.07,20662.50,6751.34,7551.68,95468.39,55390.60,500.01,0.00,0.00,100.00,0.00,8502.18,5050.77,8252.07,9452.73,36089.89,229758.43,0.00,600.01,50.00,43761.77,7801.97,1400.06,2100.15
56.1777,14305.66,0.00,1177226.69,12223172.93,7384786.88,3338493.82,3100.27,24066.37,86814.20,1194387.82,9902.80,40647.32,13104.93,109141.63,6084598.57,700.01,3950.45,205110.87,61409.08,36739.14,1000.03,21213.17,5550.90,16257.78,110459.13,66530.67,350.00,0.00,0.00,0.00,150.00,8051.96,7451.68,8102.00,9452.73,60612.44,372970.00,0.00,450.01,250.00,43210.22,6351.30,1300.06,1100.04
57.1986,6801.28,0.00,616291.47,5917405.21,4966702.85,1897589.89,2600.19,14255.75,45158.03,852375.41,6501.21,44456.60,9902.81,126156.20,9259363.49,2100.13,2550.19,317033.60,49320.38,29475.20,1700.08,21263.24,6601.28,18560.14,143001.33,90491.55,1150.04,0.00,150.00,100.00,100.00,8702.29,9902.97,8452.17,8001.96,56748.57,312518.39,0.00,600.01,250.00,50983.82,5901.13,850.02,1900.12
58.2195,7101.39,0.00,473183.36,5328532.54,6259306.00,1830941.06,3000.25,11653.84,70792.51,874527.27,5850.98,29324.64,11703.93,92545.74,5792392.32,700.01,2250.15,336955.50,35987.49,24467.36,700.01,19160.75,5000.73,9502.66,62715.94,57798.64,350.00,0.00,0.00,50.00,0.00,7801.84,7251.59,6401.25,6001.10,36340.45,238533.16,0.00,800.02,250.00,37846.21,3350.36,700.02,1050.04
59.2410,8552.02,0.00,473286.09,6073763.03,4765221.98,1885041.84,2950.25,16207.43,66927.39,1119266.72,6501.21,40146.16,10403.11,111204.63,6206842.72,950.03,3500.35,332775.64,45660.33,26270.02,1500.07,20812.69,6451.22,10203.07,75166.48,68689.26,500.01,0.00,0.00,0.00,50.00,6151.14,5901.05,7901.90,8652.29,52283.68,263056.28,0.00,800.02,300.00,32534.15,5050.82,550.01,1500.07
60.2629,6801.28,0.00,620659.97,6440043.50,5304670.04,2171934.62,3600.37,15957.20,57995.68,901860.96,5400.83,39895.59,13154.97,149641.45,5778191.14,1150.04,2050.12,158120.58,33482.45,23566.11,1500.07,22089.26,4850.69,12254.42,115089.83,82098.86,450.01,0.00,0.00,100.00,50.00,6901.44,6601.32,8202.05,6001.10,36089.89,338019.86,0.00,600.01,100.00,35590.86,4300.60,550.01,1550.08
61.2838,7451.54,0.00,496138.68,5358309.49,4842682.53,4061855.56,4750.64,28422.83,112559.84,1809893.40,16357.65,68183.06,14906.37,185989.88,9260427.55,1150.04,3750.41,647463.98,48217.28,35987.55,2800.23,20312.08,6701.32,18610.20,97580.37,54688.32,450.01,0.00,0.00,0.00,300.00,7601.75,5751.00,7101.53,5500.93,58856.03,304722.79,50.00,450.01,100.00,61070.23,5601.01,1400.06,950.03
62.3048,6951.34,0.00,508784.09,5720527.86,5463343.09,1735195.35,3400.33,23415.50,55788.54,1255899.64,8552.09,30877.32,10703.29,120919.19,7052115.00,1550.07,3400.33,223486.80,42803.03,22464.64,1100.04,21563.62,6601.28,12054.28,113478.99,54989.29,600.01,0.00,50.00,0.00,250.00,7951.91,6501.28,10053.08,6951.48,53086.26,306658.58,0.00,550.01,100.00,51535.65,3600.42,1150.04,1800.11
